outcome_id,event_id,league_slug,home_team_id,away_team_id,home_team_name,away_team_name,match_date,home_score,away_score,status,actual_outcome,home_xg,away_xg,fetched_at,recorded_at
44196,fa_2022_Gim_Suw_0030,kor.fa,,,Gimcheon Sangmu,Suwon Samsung Bluewings,2022-04-27,1,1,,D,,,fa_cup_v1,fa_cup_v1
44197,fa_2022_Uls_Bus_0031,kor.fa,,,Ulsan Citizen,Busan IPark,2022-04-27,2,0,,H,,,fa_cup_v1,fa_cup_v1
44198,fa_2022_Gan_Hwa_0032,kor.fa,,,Gangwon FC,Hwaseong FC,2022-04-27,2,0,,H,,,fa_cup_v1,fa_cup_v1
44199,fa_2022_Dae_Pye_0033,kor.fa,,,Daejeon Korail,Pyeongchang United,2022-04-27,2,1,,H,,,fa_cup_v1,fa_cup_v1
44200,fa_2022_Gim_Poh_0034,kor.fa,,,Gimhae FC,Pohang Steelers,2022-04-27,0,5,,A,,,fa_cup_v1,fa_cup_v1
44201,fa_2022_Seo_Chu_0035,kor.fa,,,Seongnam FC,Chungnam Asan,2022-04-27,1,0,,H,,,fa_cup_v1,fa_cup_v1
44202,fa_2022_Gye_Gye_0036,kor.fa,,,Gyeongnam FC,Gyeongju KHNP,2022-04-27,2,0,,H,,,fa_cup_v1,fa_cup_v1
44203,fa_2022_Buc_Suw_0037,kor.fa,,,Bucheon FC 1995,Suwon FC,2022-04-27,1,0,,H,,,fa_cup_v1,fa_cup_v1
44204,fa_2022_Inc_Gwa_0038,kor.fa,,,Incheon United,Gwangju FC,2022-04-27,1,6,,A,,,fa_cup_v1,fa_cup_v1
44205,fa_2022_Gim_Bus_0039,kor.fa,,,Gimpo FC,Busan Transportation Corporation,2022-04-27,1,2,,A,,,fa_cup_v1,fa_cup_v1
44206,fa_2022_Cha_FC _0040,kor.fa,,,Changwon FC,FC Seoul,2022-04-27,0,0,,D,,,fa_cup_v1,fa_cup_v1
44207,fa_2022_Jej_FC _0041,kor.fa,,,Jeju SK,FC Anyang,2022-04-27,3,0,,H,,,fa_cup_v1,fa_cup_v1
44208,fa_2022_Jeo_Uls_0042,kor.fa,,,Jeonbuk Hyundai Motors,Ulsan Citizen,2022-05-25,1,0,,H,,,fa_cup_v1,fa_cup_v1
44209,fa_2022_Suw_Gan_0043,kor.fa,,,Suwon Samsung Bluewings,Gangwon FC,2022-05-25,2,0,,H,,,fa_cup_v1,fa_cup_v1
44210,fa_2022_Dae_Dae_0044,kor.fa,,,Daejeon Korail,Daegu FC,2022-05-25,3,3,,D,,,fa_cup_v1,fa_cup_v1
44211,fa_2022_Poh_Seo_0045,kor.fa,,,Pohang Steelers,Seongnam FC,2022-05-25,2,1,,H,,,fa_cup_v1,fa_cup_v1
44212,fa_2022_Gye_Uls_0046,kor.fa,,,Gyeongnam FC,Ulsan HD,2022-05-25,0,2,,A,,,fa_cup_v1,fa_cup_v1
44213,fa_2022_Buc_Gwa_0047,kor.fa,,,Bucheon FC 1995,Gwangju FC,2022-05-25,2,1,,H,,,fa_cup_v1,fa_cup_v1
44214,fa_2022_Jeo_Bus_0048,kor.fa,,,Jeonnam Dragons,Busan Transportation Corporation,2022-05-25,2,2,,D,,,fa_cup_v1,fa_cup_v1
44215,fa_2022_FC _Jej_0049,kor.fa,,,FC Seoul,Jeju SK,2022-05-25,3,1,,H,,,fa_cup_v1,fa_cup_v1
44216,fa_2022_Jeo_Suw_0050,kor.fa,,,Jeonbuk Hyundai Motors,Suwon Samsung Bluewings,2022-06-29,3,0,,H,,,fa_cup_v1,fa_cup_v1
44217,fa_2022_Dae_Poh_0051,kor.fa,,,Daegu FC,Pohang Steelers,2022-06-29,3,2,,H,,,fa_cup_v1,fa_cup_v1
44218,fa_2022_Uls_Buc_0052,kor.fa,,,Ulsan HD,Bucheon FC 1995,2022-06-29,1,1,,D,,,fa_cup_v1,fa_cup_v1
44219,fa_2022_Bus_FC _0053,kor.fa,,,Busan Transportation Corporation,FC Seoul,2022-06-29,0,3,,A,,,fa_cup_v1,fa_cup_v1
44220,fa_2022_Uls_Jeo_0054,kor.fa,,,Ulsan HD,Jeonbuk Hyundai Motors,2022-10-05,1,2,,A,,,fa_cup_v1,fa_cup_v1
44221,fa_2022_Dae_FC _0055,kor.fa,,,Daegu FC,FC Seoul,2022-10-05,0,1,,A,,,fa_cup_v1,fa_cup_v1
44222,fa_2022_FC _Jeo_0056,kor.fa,,,FC Seoul,Jeonbuk Hyundai Motors,2022-10-27,2,2,,D,,,fa_cup_v1,fa_cup_v1
44223,fa_2022_Jeo_FC _0057,kor.fa,,,Jeonbuk Hyundai Motors,FC Seoul,2022-10-30,3,1,,H,,,fa_cup_v1,fa_cup_v1
44224,fa_2023_Gan_Mok_0058,kor.fa,,,Gangneung Citizen,Mokpo Gatdangdae,2023-03-04,6,0,,H,,,fa_cup_v1,fa_cup_v1
44225,fa_2023_Sej_Jin_0059,kor.fa,,,Sejong Ugil,Jinju Citizen,2023-03-05,1,5,,A,,,fa_cup_v1,fa_cup_v1
44226,fa_2023_Uls_Hwa_0060,kor.fa,,,Ulsan Citizen,Hwaseong FC,2023-03-04,1,1,,D,,,fa_cup_v1,fa_cup_v1
44227,fa_2023_TNT_Yan_0061,kor.fa,,,TNT FC,Yangju Citizen,2023-03-05,1,2,,A,,,fa_cup_v1,fa_cup_v1
44228,fa_2023_Dae_Jeo_0062,kor.fa,,,Daejeon Seobu,Jeonju Citizen,2023-03-04,0,6,,A,,,fa_cup_v1,fa_cup_v1
44229,fa_2023_FC _FC _0063,kor.fa,,,FC Chungju,FC Mokpo,2023-03-05,1,2,,A,,,fa_cup_v1,fa_cup_v1
44230,fa_2023_Inc_Pye_0064,kor.fa,,,Incheon Ganseok,Pyeongtaek Citizen,2023-03-05,0,7,,A,,,fa_cup_v1,fa_cup_v1
44231,fa_2023_Geo_Yan_0065,kor.fa,,,Geoje Citizen,Yangpyeong FC,2023-03-05,2,0,,H,,,fa_cup_v1,fa_cup_v1
44232,fa_2023_Dae_Seo_0066,kor.fa,,,Daejeon Korail,Seoul Nowon United,2023-03-04,1,0,,H,,,fa_cup_v1,fa_cup_v1
44233,fa_2023_Gim_Pye_0067,kor.fa,,,Gimhae FC,Pyeongchang United,2023-03-04,1,2,,A,,,fa_cup_v1,fa_cup_v1
44234,fa_2023_Yeo_Poc_0068,kor.fa,,,Yeoju FC,Pocheon Citizen,2023-03-04,4,3,,H,,,fa_cup_v1,fa_cup_v1
44235,fa_2023_Seo_Che_0069,kor.fa,,,Seoul Jungnang,Cheongju Showking,2023-03-04,9,0,,H,,,fa_cup_v1,fa_cup_v1
44236,fa_2023_Gim_Chu_0070,kor.fa,,,Gimhae Jaemics,Chuncheon Citizen,2023-03-04,0,6,,A,,,fa_cup_v1,fa_cup_v1
44237,fa_2023_Gwa_Dan_0071,kor.fa,,,Gwangju Hwajeong,Dangjin Citizen,2023-03-04,0,2,,A,,,fa_cup_v1,fa_cup_v1
44238,fa_2023_Gan_Gye_0072,kor.fa,,,Gangneung Citizen,Gyeongnam FC,2023-03-30,1,2,,A,,,fa_cup_v1,fa_cup_v1
44239,fa_2023_Jin_Sih_0073,kor.fa,,,Jinju Citizen,Siheung Citizen,2023-03-30,1,2,,A,,,fa_cup_v1,fa_cup_v1
44240,fa_2023_Hwa_Ans_0074,kor.fa,,,Hwaseong FC,Ansan Greeners,2023-03-29,2,3,,A,,,fa_cup_v1,fa_cup_v1
44241,fa_2023_Che_Yan_0075,kor.fa,,,Cheonan City,Yangju Citizen,2023-03-30,3,2,,H,,,fa_cup_v1,fa_cup_v1
44242,fa_2023_Chu_Jeo_0076,kor.fa,,,Chungnam Asan,Jeonju Citizen,2023-03-29,2,0,,H,,,fa_cup_v1,fa_cup_v1
44243,fa_2023_Jeo_FC _0077,kor.fa,,,Jeonnam Dragons,FC Mokpo,2023-03-29,1,0,,H,,,fa_cup_v1,fa_cup_v1
44244,fa_2023_Cha_Pye_0078,kor.fa,,,Changwon City,Pyeongtaek Citizen,2023-03-30,2,1,,H,,,fa_cup_v1,fa_cup_v1
44245,fa_2023_Gye_Geo_0079,kor.fa,,,Gyeongju KHNP,Geoje Citizen,2023-03-30,1,1,,D,,,fa_cup_v1,fa_cup_v1
44246,fa_2023_Dae_Gim_0080,kor.fa,,,Daejeon Korail,Gimcheon Sangmu,2023-03-30,1,2,,A,,,fa_cup_v1,fa_cup_v1
44247,fa_2023_Seo_Pye_0081,kor.fa,,,Seongnam FC,Pyeongchang United,2023-03-29,1,0,,H,,,fa_cup_v1,fa_cup_v1
44248,fa_2023_Yeo_Gim_0082,kor.fa,,,Yeoju Citizen,Gimpo FC,2023-03-29,2,4,,A,,,fa_cup_v1,fa_cup_v1
44249,fa_2023_Chu_Seo_0083,kor.fa,,,Chungbuk Cheongju,Seoul Jungnang,2023-03-29,3,0,,H,,,fa_cup_v1,fa_cup_v1
44250,fa_2023_Chu_Paj_0084,kor.fa,,,Chuncheon Citizen,Paju Citizen,2023-03-30,1,2,,A,,,fa_cup_v1,fa_cup_v1
44251,fa_2023_Bus_Dan_0085,kor.fa,,,Busan Transportation Corporation,Dangjin Citizen,2023-03-30,0,2,,A,,,fa_cup_v1,fa_cup_v1
44252,fa_2023_Seo_Buc_0086,kor.fa,,,Seoul E-Land,Bucheon FC 1995,2023-03-29,6,0,,H,,,fa_cup_v1,fa_cup_v1
44253,fa_2023_FC _Bus_0087,kor.fa,,,FC Anyang,Busan IPark,2023-03-29,1,4,,A,,,fa_cup_v1,fa_cup_v1
44254,fa_2023_Gye_Sih_0088,kor.fa,,,Gyeongnam FC,Siheung Citizen,2023-04-12,2,0,,H,,,fa_cup_v1,fa_cup_v1
44255,fa_2023_Ans_Suw_0089,kor.fa,,,Ansan Greeners,Suwon Samsung Bluewings,2023-04-12,1,3,,A,,,fa_cup_v1,fa_cup_v1
44256,fa_2023_Dae_Che_0090,kor.fa,,,Daegu FC,Cheonan City,2023-04-12,2,1,,H,,,fa_cup_v1,fa_cup_v1
44257,fa_2023_Chu_Jeo_0091,kor.fa,,,Chungnam Asan,Jeonnam Dragons,2023-04-12,2,3,,A,,,fa_cup_v1,fa_cup_v1
44258,fa_2023_Cha_Jej_0092,kor.fa,,,Changwon City,Jeju SK,2023-04-12,1,2,,A,,,fa_cup_v1,fa_cup_v1
44259,fa_2023_Dae_Geo_0093,kor.fa,,,Daejeon Hana Citizen,Geoje Citizen,2023-04-12,4,1,,H,,,fa_cup_v1,fa_cup_v1
44260,fa_2023_Gim_Seo_0094,kor.fa,,,Gimcheon Sangmu,Seongnam FC,2023-04-12,1,1,,D,,,fa_cup_v1,fa_cup_v1
44261,fa_2023_Gim_FC _0095,kor.fa,,,Gimpo FC,FC Seoul,2023-04-12,1,1,,D,,,fa_cup_v1,fa_cup_v1
44262,fa_2023_Gan_Chu_0096,kor.fa,,,Gangwon FC,Chungbuk Cheongju,2023-05-02,1,1,,D,,,fa_cup_v1,fa_cup_v1
44263,fa_2023_Paj_Dan_0097,kor.fa,,,Paju Citizen,Dangjin Citizen,2023-04-12,2,1,,H,,,fa_cup_v1,fa_cup_v1
44264,fa_2023_Seo_Suw_0098,kor.fa,,,Seoul E-Land,Suwon FC,2023-04-12,2,1,,H,,,fa_cup_v1,fa_cup_v1
44265,fa_2023_Gwa_Bus_0099,kor.fa,,,Gwangju FC,Busan IPark,2023-04-12,2,1,,H,,,fa_cup_v1,fa_cup_v1
44266,fa_2023_Inc_Gye_0100,kor.fa,,,Incheon United,Gyeongnam FC,2023-05-24,3,0,,H,,,fa_cup_v1,fa_cup_v1
44267,fa_2023_Suw_Dae_0101,kor.fa,,,Suwon Samsung Bluewings,Daegu FC,2023-05-24,1,0,,H,,,fa_cup_v1,fa_cup_v1
44268,fa_2023_Jeo_Uls_0102,kor.fa,,,Jeonnam Dragons,Ulsan HD,2023-05-24,1,2,,A,,,fa_cup_v1,fa_cup_v1
44269,fa_2023_Jej_Dae_0103,kor.fa,,,Jeju SK,Daejeon Hana Citizen,2023-05-24,4,3,,H,,,fa_cup_v1,fa_cup_v1
44270,fa_2023_Seo_Poh_0104,kor.fa,,,Seongnam FC,Pohang Steelers,2023-05-24,0,3,,A,,,fa_cup_v1,fa_cup_v1
44271,fa_2023_Gim_Gan_0105,kor.fa,,,Gimpo FC,Gangwon FC,2023-05-24,2,3,,A,,,fa_cup_v1,fa_cup_v1
44272,fa_2023_Jeo_Paj_0106,kor.fa,,,Jeonbuk Hyundai Motors,Paju Citizen,2023-05-24,5,2,,H,,,fa_cup_v1,fa_cup_v1
44273,fa_2023_Seo_Gwa_0107,kor.fa,,,Seoul E-Land,Gwangju FC,2023-05-24,0,1,,A,,,fa_cup_v1,fa_cup_v1
44274,fa_2023_Inc_Suw_0108,kor.fa,,,Incheon United,Suwon Samsung Bluewings,2023-06-28,3,2,,H,,,fa_cup_v1,fa_cup_v1
44275,fa_2023_Uls_Jej_0109,kor.fa,,,Ulsan HD,Jeju SK,2023-06-28,1,1,,D,,,fa_cup_v1,fa_cup_v1
44276,fa_2023_Poh_Gan_0110,kor.fa,,,Pohang Steelers,Gangwon FC,2023-06-28,2,1,,H,,,fa_cup_v1,fa_cup_v1
44277,fa_2023_Jeo_Gwa_0111,kor.fa,,,Jeonbuk Hyundai Motors,Gwangju FC,2023-06-28,4,0,,H,,,fa_cup_v1,fa_cup_v1
44278,fa_2023_Jeo_Inc_0112,kor.fa,,,Jeonbuk Hyundai Motors,Incheon United,2023-11-01,3,1,,H,,,fa_cup_v1,fa_cup_v1
44279,fa_2023_Jej_Poh_0113,kor.fa,,,Jeju SK,Pohang Steelers,2023-11-01,1,1,,D,,,fa_cup_v1,fa_cup_v1
44280,fa_2024_Uls_Inc_0114,kor.fa,,,Ulsan HD,Incheon United,2024-07-17,1,0,,H,,,fa_cup_v1,fa_cup_v1
44281,fa_2024_Gim_Jej_0115,kor.fa,,,Gimpo FC,Jeju SK,2024-07-17,0,1,,A,,,fa_cup_v1,fa_cup_v1
44282,fa_2024_Poh_FC _0116,kor.fa,,,Pohang Steelers,FC Seoul,2024-07-17,5,1,,H,,,fa_cup_v1,fa_cup_v1
44283,fa_2024_Gwa_Seo_0117,kor.fa,,,Gwangju FC,Seongnam FC,2024-07-17,3,2,,H,,,fa_cup_v1,fa_cup_v1
44284,k2_2019_2nd_Ans_FC _0000,kor.2,,,Ansan Greeners,FC Anyang,2019-07-20,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44285,k2_2019_2nd_Ans_Chu_0001,kor.2,,,Ansan Greeners,Chungnam Asan,2019-07-21,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44286,k2_2019_2nd_Ans_Buc_0002,kor.2,,,Ansan Greeners,Bucheon FC 1995,2019-07-22,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44287,k2_2019_2nd_Ans_Bus_0003,kor.2,,,Ansan Greeners,Busan IPark,2019-07-23,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44288,k2_2019_2nd_Ans_Dae_0004,kor.2,,,Ansan Greeners,Daejeon Hana Citizen,2019-07-24,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44289,k2_2019_2nd_Ans_Gwa_0005,kor.2,,,Ansan Greeners,Gwangju FC,2019-07-25,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44290,k2_2019_2nd_Ans_Jeo_0006,kor.2,,,Ansan Greeners,Jeonnam Dragons,2019-07-26,3,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44291,k2_2019_2nd_Ans_Seo_0007,kor.2,,,Ansan Greeners,Seoul E-Land,2019-07-27,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44292,k2_2019_2nd_Ans_Suw_0008,kor.2,,,Ansan Greeners,Suwon FC,2019-07-28,2,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44293,k2_2019_2nd_FC _Ans_0009,kor.2,,,FC Anyang,Ansan Greeners,2019-07-29,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44294,k2_2019_2nd_FC _Chu_0010,kor.2,,,FC Anyang,Chungnam Asan,2019-07-30,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44295,k2_2019_2nd_FC _Buc_0011,kor.2,,,FC Anyang,Bucheon FC 1995,2019-07-31,2,2,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44296,k2_2019_2nd_FC _Bus_0012,kor.2,,,FC Anyang,Busan IPark,2019-08-01,1,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44297,k2_2019_2nd_FC _Dae_0013,kor.2,,,FC Anyang,Daejeon Hana Citizen,2019-08-02,2,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44298,k2_2019_2nd_FC _Gwa_0014,kor.2,,,FC Anyang,Gwangju FC,2019-08-03,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44299,k2_2019_2nd_FC _Jeo_0015,kor.2,,,FC Anyang,Jeonnam Dragons,2019-08-04,2,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44300,k2_2019_2nd_FC _Seo_0016,kor.2,,,FC Anyang,Seoul E-Land,2019-08-05,2,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44301,k2_2019_2nd_FC _Suw_0017,kor.2,,,FC Anyang,Suwon FC,2019-08-06,2,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44302,k2_2019_2nd_Chu_Ans_0018,kor.2,,,Chungnam Asan,Ansan Greeners,2019-08-07,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44303,k2_2019_2nd_Chu_FC _0019,kor.2,,,Chungnam Asan,FC Anyang,2019-08-08,0,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44304,k2_2019_2nd_Chu_Buc_0020,kor.2,,,Chungnam Asan,Bucheon FC 1995,2019-08-09,3,2,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44305,k2_2019_2nd_Chu_Bus_0021,kor.2,,,Chungnam Asan,Busan IPark,2019-08-10,2,5,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44306,k2_2019_2nd_Chu_Dae_0022,kor.2,,,Chungnam Asan,Daejeon Hana Citizen,2019-08-11,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44307,k2_2019_2nd_Chu_Gwa_0023,kor.2,,,Chungnam Asan,Gwangju FC,2019-08-12,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44308,k2_2019_2nd_Chu_Jeo_0024,kor.2,,,Chungnam Asan,Jeonnam Dragons,2019-08-13,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44309,k2_2019_2nd_Chu_Seo_0025,kor.2,,,Chungnam Asan,Seoul E-Land,2019-08-14,3,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44310,k2_2019_2nd_Chu_Suw_0026,kor.2,,,Chungnam Asan,Suwon FC,2019-08-15,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44311,k2_2019_2nd_Buc_Ans_0027,kor.2,,,Bucheon FC 1995,Ansan Greeners,2019-08-16,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44312,k2_2019_2nd_Buc_FC _0028,kor.2,,,Bucheon FC 1995,FC Anyang,2019-08-17,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44313,k2_2019_2nd_Buc_Chu_0029,kor.2,,,Bucheon FC 1995,Chungnam Asan,2019-08-18,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44314,k2_2019_2nd_Buc_Bus_0030,kor.2,,,Bucheon FC 1995,Busan IPark,2019-08-19,1,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44315,k2_2019_2nd_Buc_Dae_0031,kor.2,,,Bucheon FC 1995,Daejeon Hana Citizen,2019-08-20,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44316,k2_2019_2nd_Buc_Gwa_0032,kor.2,,,Bucheon FC 1995,Gwangju FC,2019-08-21,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44317,k2_2019_2nd_Buc_Jeo_0033,kor.2,,,Bucheon FC 1995,Jeonnam Dragons,2019-08-22,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44318,k2_2019_2nd_Buc_Seo_0034,kor.2,,,Bucheon FC 1995,Seoul E-Land,2019-08-23,3,2,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44319,k2_2019_2nd_Buc_Suw_0035,kor.2,,,Bucheon FC 1995,Suwon FC,2019-08-24,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44320,k2_2019_2nd_Bus_Ans_0036,kor.2,,,Busan IPark,Ansan Greeners,2019-08-25,3,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44321,k2_2019_2nd_Bus_FC _0037,kor.2,,,Busan IPark,FC Anyang,2019-08-26,1,4,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44322,k2_2019_2nd_Bus_Chu_0038,kor.2,,,Busan IPark,Chungnam Asan,2019-08-27,2,4,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44323,k2_2019_2nd_Bus_Buc_0039,kor.2,,,Busan IPark,Bucheon FC 1995,2019-08-28,3,3,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44324,k2_2019_2nd_Bus_Dae_0040,kor.2,,,Busan IPark,Daejeon Hana Citizen,2019-08-29,2,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44325,k2_2019_2nd_Bus_Gwa_0041,kor.2,,,Busan IPark,Gwangju FC,2019-08-30,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44326,k2_2019_2nd_Bus_Jeo_0042,kor.2,,,Busan IPark,Jeonnam Dragons,2019-08-31,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44327,k2_2019_2nd_Bus_Seo_0043,kor.2,,,Busan IPark,Seoul E-Land,2019-09-01,4,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44328,k2_2019_2nd_Bus_Suw_0044,kor.2,,,Busan IPark,Suwon FC,2019-09-02,2,2,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44329,k2_2019_2nd_Dae_Ans_0045,kor.2,,,Daejeon Citizen,Ansan Greeners,2019-09-03,1,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44330,k2_2019_2nd_Dae_FC _0046,kor.2,,,Daejeon Citizen,FC Anyang,2019-09-04,0,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44331,k2_2019_2nd_Dae_Chu_0047,kor.2,,,Daejeon Citizen,Chungnam Asan,2019-09-05,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44332,k2_2019_2nd_Dae_Buc_0048,kor.2,,,Daejeon Citizen,Bucheon FC 1995,2019-09-06,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44333,k2_2019_2nd_Dae_Bus_0049,kor.2,,,Daejeon Citizen,Busan IPark,2019-09-07,0,5,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44334,k2_2019_2nd_Dae_Gwa_0050,kor.2,,,Daejeon Citizen,Gwangju FC,2019-09-08,0,1,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44335,k2_2019_2nd_Dae_Jeo_0051,kor.2,,,Daejeon Citizen,Jeonnam Dragons,2019-09-09,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44336,k2_2019_2nd_Dae_Seo_0052,kor.2,,,Daejeon Citizen,Seoul E-Land,2019-09-10,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44337,k2_2019_2nd_Dae_Suw_0053,kor.2,,,Daejeon Citizen,Suwon FC,2019-09-11,0,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44338,k2_2019_2nd_Gwa_Ans_0054,kor.2,,,Gwangju FC,Ansan Greeners,2019-09-12,3,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44339,k2_2019_2nd_Gwa_FC _0055,kor.2,,,Gwangju FC,FC Anyang,2019-09-13,2,2,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44340,k2_2019_2nd_Gwa_Chu_0056,kor.2,,,Gwangju FC,Chungnam Asan,2019-09-14,4,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44341,k2_2019_2nd_Gwa_Buc_0057,kor.2,,,Gwangju FC,Bucheon FC 1995,2019-09-15,4,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44342,k2_2019_2nd_Gwa_Bus_0058,kor.2,,,Gwangju FC,Busan IPark,2019-09-16,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44343,k2_2019_2nd_Gwa_Dae_0059,kor.2,,,Gwangju FC,Daejeon Hana Citizen,2019-09-17,0,0,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44344,k2_2019_2nd_Gwa_Jeo_0060,kor.2,,,Gwangju FC,Jeonnam Dragons,2019-09-18,2,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44345,k2_2019_2nd_Gwa_Seo_0061,kor.2,,,Gwangju FC,Seoul E-Land,2019-09-19,3,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44346,k2_2019_2nd_Gwa_Suw_0062,kor.2,,,Gwangju FC,Suwon FC,2019-09-20,2,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44347,k2_2019_2nd_Jeo_Ans_0063,kor.2,,,Jeonnam Dragons,Ansan Greeners,2019-09-21,1,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44348,k2_2019_2nd_Jeo_FC _0064,kor.2,,,Jeonnam Dragons,FC Anyang,2019-09-22,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44349,k2_2019_2nd_Jeo_Chu_0065,kor.2,,,Jeonnam Dragons,Chungnam Asan,2019-09-23,0,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44350,k2_2019_2nd_Jeo_Buc_0066,kor.2,,,Jeonnam Dragons,Bucheon FC 1995,2019-09-24,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44351,k2_2019_2nd_Jeo_Bus_0067,kor.2,,,Jeonnam Dragons,Busan IPark,2019-09-25,1,0,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44352,k2_2019_2nd_Jeo_Dae_0068,kor.2,,,Jeonnam Dragons,Daejeon Hana Citizen,2019-09-26,1,3,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44353,k2_2019_2nd_Jeo_Gwa_0069,kor.2,,,Jeonnam Dragons,Gwangju FC,2019-09-27,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44354,k2_2019_2nd_Jeo_Seo_0070,kor.2,,,Jeonnam Dragons,Seoul E-Land,2019-09-28,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44355,k2_2019_2nd_Jeo_Suw_0071,kor.2,,,Jeonnam Dragons,Suwon FC,2019-09-29,1,2,,A,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44356,k2_2019_2nd_Seo_Ans_0072,kor.2,,,Seoul E-Land,Ansan Greeners,2019-09-30,1,1,,D,,,k2_2019_2021_h2h,k2_2019_2021_h2h
44357,k2_2019_2nd_Seo_FC _0073,kor.2,,,Seoul E-Land,FC Anyang,2019-10-01,4,1,,H,,,k2_2019_2021_h2h,k2_2019_2021_h2h
