player_id,short_name,long_name,overall,potential,age,club_name,nationality_name,league_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,skill_moves,weak_foot,player_positions,player_face_url,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_speed,is_gk
222654,J. Beesley,Jake Elliott Beesley,65,65,28,Burton Albion,England,League One,725000,,70,64,49,61,44,69,2,2,ST,https://cdn.sofifa.net/players/222/654/26_120.png,,,,,,,
222665,M. Ødegaard,Martin Ødegaard,87,89,26,Arsenal,Norway,Premier League,98000000,,68,79,88,87,67,65,5,2,"CM, CAM",https://cdn.sofifa.net/players/222/665/26_120.png,,,,,,,
222693,H. Fertoli,Héctor Hugo Fértoli,68,68,30,Tigre,Argentina,Liga Profesional de Fútbol,1200000,,78,62,63,71,44,61,3,3,"LM, RM, CAM, LW",https://cdn.sofifa.net/players/222/693/26_120.png,,,,,,,
222709,Petros,Petros Matheus dos Santos Araújo,72,72,36,Al Akhdoud Saudi Club,Brazil,Pro League,450000,,61,65,67,70,68,80,3,3,"CDM, CM",https://cdn.sofifa.net/players/222/709/26_120.png,,,,,,,
222714,C. Evans,Connor Lemonheigh-Evans,62,62,28,Milton Keynes Dons,Wales,League Two,400000,,74,60,60,64,56,62,3,3,"CM, CAM",https://cdn.sofifa.net/players/222/714/26_120.png,,,,,,,
222724,M. Benson,Benson Manuel Hedilazio,73,73,28,Swansea City,Angola,Championship,3100000,,82,70,69,78,35,44,4,4,"RM, RW",https://cdn.sofifa.net/players/222/724/26_120.png,,,,,,,
222729,Gustavo,Gustavo Henrique da Silva Sousa,73,73,31,Shanghai Port,Brazil,Super League,2600000,,75,74,51,66,24,80,3,4,ST,https://cdn.sofifa.net/players/222/729/26_120.png,,,,,,,
222734,Kang Sang Woo,Sang-woo Kang강상우 姜祥佑,66,66,31,Ulsan HD FC,Korea Republic,K League 1,625000,,76,55,64,66,59,67,3,3,"LB, LM, LW",https://cdn.sofifa.net/players/222/734/26_120.png,,,,,,,
222737,Malcom,Malcom Filipe Silva de Oliveira,82,82,28,Al Hilal,Brazil,Pro League,30500000,,89,78,79,84,43,73,4,3,"CAM, RM, LM, CM",https://cdn.sofifa.net/players/222/737/26_120.png,,,,,,,
222798,Jeong Woo Jae,Woo-jae Jeong정우재 郑宇宰,61,61,33,Daegu FC,Korea Republic,K League 1,170000,,65,58,58,63,57,68,3,5,"LB, LM",https://cdn.sofifa.net/players/222/798/26_120.png,,,,,,,
222820,E. Salles,Esteban Salles,65,65,31,Pau FC,France,Ligue 2,375000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/222/820/26_120.png,66,64,63,65,64,25,1
222830,F. Grillo,Lautaro Fausto Grillo,70,70,32,Atlético Tucumán,Argentina,Liga Profesional de Fútbol,1000000,,74,38,53,64,71,73,2,3,"CB, LB, LM",https://cdn.sofifa.net/players/222/830/26_120.png,,,,,,,
222836,R. Ledson,Ryan Graham Ledson,67,67,27,Huddersfield Town,England,League One,1100000,,61,55,67,66,64,72,2,3,"CM, CDM",https://cdn.sofifa.net/players/222/836/26_120.png,,,,,,,
222838,B. Ajdini,Bashkim Ajdini,64,64,32,VfL Osnabrück,Germany,3. Liga,400000,,78,62,60,65,57,59,3,2,"RB, RM",https://cdn.sofifa.net/players/222/838/26_120.png,,,,,,,
222853,Hou Yongyong,Hou YongyongJohn Hou Sæter 侯永永,64,64,27,Yunnan Yukun,China PR,Super League,625000,,75,52,59,63,45,62,3,3,"RM, CM, CDM, RW",https://cdn.sofifa.net/players/222/853/26_120.png,,,,,,,
222875,J. Kayembe,Joris Kayembe Ditu,74,74,30,KRC Genk,Congo DR,Pro League,3600000,,79,60,71,74,66,74,3,4,"LB, CB, LM",https://cdn.sofifa.net/players/222/875/26_120.png,,,,,,,
222876,J. Smith,Jordan Clifford Smith,64,64,30,Hibernian,England,Premiership,400000,,,,,,,,1,4,GK,https://cdn.sofifa.net/players/222/876/26_120.png,65,65,61,61,63,35,1
222878,T. Walker,Tyler Andrew Walker,62,62,28,Barrow,England,League Two,400000,,73,61,55,62,36,57,3,4,ST,https://cdn.sofifa.net/players/222/878/26_120.png,,,,,,,
222889,L. Acevedo,Lucas Javier Acevedo,65,65,33,Deportivo Táchira,Argentina,Primera Division,350000,,40,38,39,35,63,81,2,3,CB,https://cdn.sofifa.net/players/222/889/26_120.png,,,,,,,
222900,W. Hahn,Warner Lloyd Hahn,72,72,33,Hammarby Fotboll,Suriname,Allsvenskan,750000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/222/900/26_120.png,72,69,73,70,73,48,1
222908,S. Madejski,Sebastian Madejski,67,67,28,Cracovia,Poland,Ekstraklasa,725000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/222/908/26_120.png,66,62,62,68,68,32,1
222930,T. Serbest,Tarkan Serbest,68,68,31,Kocaelispor,Türkiye,Süper Lig,825000,,65,55,65,65,67,72,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/222/930/26_120.png,,,,,,,
222937,B. Close,Ben Easton Close,61,61,28,Doncaster Rovers,England,League One,325000,,69,60,61,62,57,63,3,4,"CM, CDM",https://cdn.sofifa.net/players/222/937/26_120.png,,,,,,,
222951,M. Rodák,Marek Rodák,74,76,28,Al Ettifaq,Slovakia,Pro League,3600000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/222/951/26_120.png,76,71,73,71,76,47,1
222959,S. Moreo,Stefano Moreo,71,71,32,Pisa,Italy,Serie A,1500000,,77,70,66,70,47,81,3,3,"CAM, ST, CM",https://cdn.sofifa.net/players/222/959/26_120.png,,,,,,,
222982,A. Blin,Alexis Blin,71,71,28,Palermo FC,France,Serie B,1600000,,31,54,63,65,68,77,2,3,"CDM, CM",https://cdn.sofifa.net/players/222/982/26_120.png,,,,,,,
222994,M. Nakamba,Marvelous Nakamba,72,72,31,Luton Town,Zimbabwe,League One,1600000,,57,54,62,71,71,74,3,3,"CDM, CM",https://cdn.sofifa.net/players/222/994/26_120.png,,,,,,,
223017,Ö. Şahiner,Ömer Ali Şahiner,68,68,33,Medipol Başakşehir FK,Türkiye,Süper Lig,625000,,74,67,65,71,62,69,3,3,"RB, RM, CM, RW",https://cdn.sofifa.net/players/223/017/26_120.png,,,,,,,
223054,C. Penilla,Cristian Anderson Penilla Caicedo,66,66,34,Mushuc Runa,Ecuador,Serie A,400000,,74,65,63,67,28,62,3,3,"LM, LW, CAM",https://cdn.sofifa.net/players/223/054/26_120.png,,,,,,,
223061,F. Cervi,Franco Emanuel Cervi,74,74,31,RC Celta,Argentina,La Liga,3500000,,82,66,71,76,55,50,4,3,"LM, LW",https://cdn.sofifa.net/players/223/061/26_120.png,,,,,,,
223064,F. Noguera,Fabián Ariel Noguera,70,70,32,Newell's Old Boys,Argentina,Liga Profesional de Fútbol,1000000,,36,38,46,49,68,83,2,2,CB,https://cdn.sofifa.net/players/223/064/26_120.png,,,,,,,
223069,O. Sowunmi,Omar Kolawole Olufemi Sowunmi,62,62,29,Bromley,England,League Two,325000,,52,36,36,38,60,79,2,2,CB,https://cdn.sofifa.net/players/223/069/26_120.png,,,,,,,
223073,J. Muldoon,Jonathan Jack Lyndan Muldoon,60,60,36,Harrogate Town,England,League Two,80000,,72,59,55,60,23,64,2,2,"ST, CAM, RM, CM",https://cdn.sofifa.net/players/223/073/26_120.png,,,,,,,
223082,W. Norris,William James Norris,67,67,31,Wycombe Wanderers,England,League One,550000,,,,,,,,1,4,GK,https://cdn.sofifa.net/players/223/082/26_120.png,67,66,66,66,67,44,1
223085,L. Berry,Luke David Berry,66,66,32,Charlton Athletic,England,Championship,675000,,60,65,65,67,61,65,3,3,"CAM, CM",https://cdn.sofifa.net/players/223/085/26_120.png,,,,,,,
223091,R. Donelon,Regan Donelon,54,54,29,Galway United,Republic of Ireland,Premier Division,90000,,63,35,52,52,51,51,2,3,"LB, LM",https://cdn.sofifa.net/players/223/091/26_120.png,,,,,,,
223099,D. Churín,Diego Churín Puyo,68,68,35,Universitario de Deportes,Argentina,Liga 1,525000,,60,67,50,66,31,65,3,3,ST,https://cdn.sofifa.net/players/223/099/26_120.png,,,,,,,
223100,Pibe,Agustín Emanuel Pastoriza Cacabelos,65,65,29,Cultural Leonesa,Argentina,La Liga 2,700000,,74,62,61,66,28,59,3,3,"LM, RM, LW",https://cdn.sofifa.net/players/223/100/26_120.png,,,,,,,
223105,N. Oroz,Nicolás Adrián Oroz,73,73,31,Argentinos Juniors,Argentina,Liga Profesional de Fútbol,2500000,,73,63,74,75,66,74,3,4,"CM, RM, LM, RW",https://cdn.sofifa.net/players/223/105/26_120.png,,,,,,,
223113,K. Piątek,Krzysztof Piątek,78,78,30,,Poland,,0,,71,79,58,73,37,72,3,3,ST,https://cdn.sofifa.net/players/223/113/26_120.png,,,,,,,
223115,P. Gladon,Paul Gladon,64,64,33,Fortuna Sittard,Netherlands,Eredivisie,375000,,58,64,53,56,27,65,2,4,ST,https://cdn.sofifa.net/players/223/115/26_120.png,,,,,,,
223134,Z. Yavru,Zeki Yavru,71,71,33,Samsunspor,Türkiye,Süper Lig,975000,,65,61,75,68,68,65,2,2,"RB, CB, RM",https://cdn.sofifa.net/players/223/134/26_120.png,,,,,,,
223137,F. Bonazzoli,Federico Bonazzoli,70,70,28,Cremonese,Italy,Serie A,1600000,,65,72,61,70,28,62,3,3,"ST, CAM",https://cdn.sofifa.net/players/223/137/26_120.png,,,,,,,
223138,A. Briançon,Anthony Briançon,69,69,30,Pau FC,France,Ligue 2,1100000,,44,47,56,52,68,66,2,2,CB,https://cdn.sofifa.net/players/223/138/26_120.png,,,,,,,
223143,U. Garcia,Ulisses Alexandre Garcia Lopes,75,75,29,Olympique de Marseille,Switzerland,Ligue 1,4900000,,79,49,66,71,70,74,3,2,"LB, CB, LM",https://cdn.sofifa.net/players/223/143/26_120.png,,,,,,,
223150,L. Mpasi,Lionel M'Pasi N'Zau,67,67,30,Le Havre AC,Congo DR,Ligue 1,675000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/150/26_120.png,67,66,66,66,65,45,1
223154,O. Tufan,Ozan Tufan,73,73,30,Trabzonspor,Türkiye,Süper Lig,2500000,,75,76,71,74,70,79,3,3,"CDM, CAM, ST, CM",https://cdn.sofifa.net/players/223/154/26_120.png,,,,,,,
223157,A. Novakovich,Andrija NovakovićАндрија Новаковић,66,66,28,Reggiana,United States,Serie B,875000,,70,65,56,62,40,66,3,3,ST,https://cdn.sofifa.net/players/223/157/26_120.png,,,,,,,
223159,R. Dickie,Robert Joseph Andrew Dickie,73,73,29,Bristol City,England,Championship,2500000,,53,45,54,57,73,79,2,2,CB,https://cdn.sofifa.net/players/223/159/26_120.png,,,,,,,
223174,O. Piri,Onurcan Piri,64,65,30,Kayserispor,Türkiye,Süper Lig,450000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/223/174/26_120.png,65,64,57,64,65,19,1
223175,O. Kocuk,Okan Kocuk,73,73,29,Samsunspor,Türkiye,Süper Lig,2100000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/223/175/26_120.png,76,72,66,70,76,33,1
223186,J. Thomasen,Jens Jakob Dyhr Thomasen,65,65,29,IF Elfsborg,Denmark,Allsvenskan,700000,,53,60,62,64,63,66,2,3,"CM, CDM",https://cdn.sofifa.net/players/223/186/26_120.png,,,,,,,
223197,E. Ünal,Enes Ünal,77,77,28,AFC Bournemouth,Türkiye,Premier League,11000000,,66,79,68,75,40,73,3,4,ST,https://cdn.sofifa.net/players/223/197/26_120.png,,,,,,,
223229,C. Manea,Cristian Marian Manea,66,66,27,Rapid Bucuresti,Romania,Liga I,825000,,78,48,58,60,61,71,2,2,"RB, CB, RM",https://cdn.sofifa.net/players/223/229/26_120.png,,,,,,,
223231,F. Tănase,Florin Lucian Tănase,70,70,30,FCSB,Romania,Liga I,1500000,,75,68,71,69,41,65,3,3,"CAM, LW, ST, CM",https://cdn.sofifa.net/players/223/231/26_120.png,,,,,,,
223243,E. Aguilera,Víctor Emanuel Aguilera,71,71,36,Defensa y Justicia,Argentina,Liga Profesional de Fútbol,325000,,42,56,55,42,72,76,2,2,CB,https://cdn.sofifa.net/players/223/243/26_120.png,,,,,,,
223249,G. Arias,Gabriel Arias Arroyo,77,77,37,Racing Club,Chile,Liga Profesional de Fútbol,1200000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/249/26_120.png,76,75,72,76,76,45,1
223253,E. Haugan,Eirik Haugan,67,69,27,Molde FK,Norway,Eliteserien,1100000,,47,40,47,58,66,73,2,2,CB,https://cdn.sofifa.net/players/223/253/26_120.png,,,,,,,
223255,A. Witry,Aslak Fonn Witry,71,71,29,Rosenborg BK,Norway,Eliteserien,1600000,,78,57,67,67,66,68,3,3,"RB, LB, RM",https://cdn.sofifa.net/players/223/255/26_120.png,,,,,,,
223273,M. Pašalić,Mario Pašalić,80,80,30,Atalanta,Croatia,Serie A,20000000,,69,78,77,81,67,76,4,4,"CM, CAM",https://cdn.sofifa.net/players/223/273/26_120.png,,,,,,,
223283,F. Diédhiou,Famara Diédhiou,66,66,32,Clermont Foot 63,Senegal,Ligue 2,700000,,60,65,48,61,31,73,3,3,ST,https://cdn.sofifa.net/players/223/283/26_120.png,,,,,,,
223298,Li Yuanyi,Li Yuanyi李源一,66,66,31,Shandong Taishan,China PR,Super League,700000,,72,60,64,65,61,75,2,2,"CM, CDM, CAM",https://cdn.sofifa.net/players/223/298/26_120.png,,,,,,,
223302,Samu,Fábio Samuel Amorim da Silva,73,73,29,Vitória SC,Portugal,Primeira Liga,3000000,,73,69,72,74,59,65,3,3,"CM, CAM, CDM",https://cdn.sofifa.net/players/223/302/26_120.png,,,,,,,
223307,J. Kubicki,Jarosław Kubicki,69,69,29,Górnik Zabrze,Poland,Ekstraklasa,1200000,,71,59,66,67,64,72,3,3,"CDM, CM, CAM",https://cdn.sofifa.net/players/223/307/26_120.png,,,,,,,
223334,Joelinton,Joelinton Cassio Apolinário de Lira,82,82,28,Newcastle United,Brazil,Premier League,30500000,,74,73,77,81,82,90,3,3,"CM, LW, LM",https://cdn.sofifa.net/players/223/334/26_120.png,,,,,,,
223335,L. Diarte,Lucas Martín Diarte,69,69,32,Club Atlético San Martín,Argentina,Liga Profesional de Fútbol,975000,,63,30,54,64,67,67,2,3,"LB, LM",https://cdn.sofifa.net/players/223/335/26_120.png,,,,,,,
223344,Wei Shihao,Wei Shihao韦世豪,70,70,30,Chengdu Rongcheng,China PR,Super League,1500000,,90,68,62,72,35,67,3,3,"LW, LM, ST",https://cdn.sofifa.net/players/223/344/26_120.png,,,,,,,
223355,A. Mateiu,Alexandru Mateiu,65,65,35,Asociația Clubul Sportiv Petrolul 52,Romania,Liga I,200000,,54,64,63,66,62,69,2,3,"CDM, CM",https://cdn.sofifa.net/players/223/355/26_120.png,,,,,,,
223370,M. Engels,Mario Engels,66,66,31,Heracles Almelo,Germany,Eredivisie,700000,,85,67,59,66,27,62,3,4,"LW, ST, LM",https://cdn.sofifa.net/players/223/370/26_120.png,,,,,,,
223373,L. Maguire,Laurence Henry Maguire,63,64,28,Milton Keynes Dons,England,League Two,450000,,61,36,49,55,62,70,2,2,CB,https://cdn.sofifa.net/players/223/373/26_120.png,,,,,,,
223379,O. Johansson Schellhas,Oscar Nils Per Johansson Schellhas,67,67,30,Hammarby Fotboll,Sweden,Allsvenskan,975000,,74,58,64,65,46,68,3,3,"RM, CM, RW",https://cdn.sofifa.net/players/223/379/26_120.png,,,,,,,
223381,M. Demetriou,Michael David DemetriouΜίκης Ντέιβιντ Δημητρίου,65,65,35,Crewe Alexandra,England,League Two,190000,,50,47,55,56,64,76,2,3,CB,https://cdn.sofifa.net/players/223/381/26_120.png,,,,,,,
223402,E. Taşdemir,Emre Taşdemir,63,63,29,Kasımpaşa SK,Türkiye,Süper Lig,425000,,71,58,61,64,59,53,3,2,"LB, LM",https://cdn.sofifa.net/players/223/402/26_120.png,,,,,,,
223426,B. Zech,Benedikt Zech,67,67,34,SC Rheindorf Altach,Austria,Bundesliga,325000,,67,29,54,55,68,72,2,3,CB,https://cdn.sofifa.net/players/223/426/26_120.png,,,,,,,
223427,L. Jäger,Lukas Jäger,63,63,31,SC Rheindorf Altach,Austria,Bundesliga,325000,,62,45,56,59,62,73,2,3,"CDM, CM",https://cdn.sofifa.net/players/223/427/26_120.png,,,,,,,
223489,A. Pešić,Aleksandar PešićАлександар Пешић,70,70,33,Ferencvárosi Torna Club,Serbia,Nemzeti Bajnokság I,1000000,,68,67,60,65,46,76,3,3,ST,https://cdn.sofifa.net/players/223/489/26_120.png,,,,,,,
223498,E. Cecchini,Rodrigo Emanuel Cecchini,67,67,28,San Lorenzo de Almagro,Argentina,Liga Profesional de Fútbol,1000000,,64,63,66,66,68,71,3,2,"CM, CDM",https://cdn.sofifa.net/players/223/498/26_120.png,,,,,,,
223501,A. Spörle,Adrián Marcelo Spörle,70,70,29,Belgrano de Córdoba,Argentina,Liga Profesional de Fútbol,1400000,,74,55,61,64,66,72,3,3,"LB, LM",https://cdn.sofifa.net/players/223/501/26_120.png,,,,,,,
223510,A. Mendy,Alexandre Mendy,71,71,31,Montpellier HSC,Guinea-Bissau,Ligue 2,1600000,,71,71,52,66,25,79,2,3,ST,https://cdn.sofifa.net/players/223/510/26_120.png,,,,,,,
223524,E. Goldaniga,Edoardo Goldaniga,72,72,31,Como,Italy,Serie A,1600000,,53,34,50,56,74,76,2,3,CB,https://cdn.sofifa.net/players/223/524/26_120.png,,,,,,,
223550,J. Omlin,Jonas Omlin,76,76,31,Borussia Mönchengladbach,Switzerland,Bundesliga,4000000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/550/26_120.png,77,76,68,73,78,52,1
223558,N. Ratti,Kevin Nicolás Ratti Fredes,69,69,31,FC Andorra,Argentina,La Liga 2,750000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/558/26_120.png,69,67,68,66,71,54,1
223566,W. Dammers,Wessel Dammers,71,71,30,Randers FC,Netherlands,Superliga,1500000,,57,59,59,62,70,78,2,4,CB,https://cdn.sofifa.net/players/223/566/26_120.png,,,,,,,
223571,Guille Vallejo,Guillermo Vallejo Delgado,65,65,30,AD Ceuta FC,Spain,La Liga 2,475000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/571/26_120.png,67,65,63,63,64,48,1
223573,M. Mohand Mohamedi,Munir Mohand Mohamedi El Kajouiمنير مهند محمدي,74,74,36,,Morocco,,0,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/573/26_120.png,72,72,68,74,76,48,1
223578,Mata,Jaime Mata Arnaiz,65,65,36,UD Las Palmas,Spain,La Liga 2,240000,,44,66,61,64,37,67,3,3,"ST, CAM",https://cdn.sofifa.net/players/223/578/26_120.png,,,,,,,
223593,J. Correa,Marcelo Javier Correa,72,72,32,Colo-Colo,Argentina,Primera Division,1900000,,59,73,57,67,31,75,3,3,ST,https://cdn.sofifa.net/players/223/593/26_120.png,,,,,,,
223597,R. Aguilar,Ruben Aguilar,76,76,32,RC Lens,France,Ligue 1,5000000,,67,53,70,74,73,75,3,2,"RB, RM",https://cdn.sofifa.net/players/223/597/26_120.png,,,,,,,
223603,F. Bredlow,Fabian Bredlow,71,71,30,VfB Stuttgart,Germany,Bundesliga,1200000,,,,,,,,1,4,GK,https://cdn.sofifa.net/players/223/603/26_120.png,71,67,66,68,74,39,1
223618,H. Boumous,Hugo Adnan Boumousهوغو عدنان بوموس,69,69,29,Odisha FC,Morocco,Super League,1400000,,77,64,68,71,40,70,4,3,"CAM, CM",https://cdn.sofifa.net/players/223/618/26_120.png,,,,,,,
223627,O. Al Somah,Omar Jehad Al Somahعمر جهاد السومة,75,75,36,Al Hazem FC,Syria,Pro League,1900000,,64,78,68,71,39,79,3,5,ST,https://cdn.sofifa.net/players/223/627/26_120.png,,,,,,,
223629,S. Al Amri,Saleh Al Jamaan Al Amriصالح جمعان العمري,69,69,31,Al Khaleej,Saudi Arabia,Pro League,1200000,,79,65,65,69,34,67,3,3,"LM, ST, LW",https://cdn.sofifa.net/players/223/629/26_120.png,,,,,,,
223633,L. Paçarada,Leart Shukri Paqarada,72,72,30,1. FC Heidenheim 1846,Kosovo,Bundesliga,2000000,,69,47,73,72,66,71,3,3,"LB, LM",https://cdn.sofifa.net/players/223/633/26_120.png,,,,,,,
223637,A. Polo,Andy Jorman Polo Andrade,72,72,30,Universitario de Deportes,Peru,Liga 1,2300000,,85,62,68,73,59,62,3,2,"RM, RW",https://cdn.sofifa.net/players/223/637/26_120.png,,,,,,,
223641,T. Baumgartl,Timo Baumgartl,69,69,29,St. Louis CITY SC,Germany,Major League Soccer,1200000,,56,36,52,51,67,74,2,4,CB,https://cdn.sofifa.net/players/223/641/26_120.png,,,,,,,
223663,B. Spittal,Blair Spittal,69,69,29,Hearts,Scotland,Premiership,1400000,,74,66,68,68,56,67,3,3,"LM, CM, CAM, LW",https://cdn.sofifa.net/players/223/663/26_120.png,,,,,,,
223671,S. Posch,Stefan Posch,79,79,28,Como,Austria,Serie A,16000000,,75,55,68,66,80,74,2,3,"RB, RM",https://cdn.sofifa.net/players/223/671/26_120.png,,,,,,,
223676,R. Renner,René Renner,67,67,31,Wolfsberger AC,Austria,Bundesliga,750000,,77,61,63,65,62,68,3,3,"LB, LM",https://cdn.sofifa.net/players/223/676/26_120.png,,,,,,,
223678,D. Slamar,Dennis Slamar,64,64,30,FC Energie Cottbus,Germany,3. Liga,475000,,72,40,54,56,62,69,2,4,"CB, RB",https://cdn.sofifa.net/players/223/678/26_120.png,,,,,,,
223680,M. Schuster,Marco Schuster,66,66,29,FC Hansa Rostock,Germany,3. Liga,725000,,58,56,62,65,62,73,2,3,"CDM, CM, CB",https://cdn.sofifa.net/players/223/680/26_120.png,,,,,,,
223685,O. Rivero,Raúl Octavio Rivero Falero,72,72,33,Barcelona de Guayaquil,Uruguay,Serie A,1500000,,62,72,56,68,29,73,3,3,ST,https://cdn.sofifa.net/players/223/685/26_120.png,,,,,,,
223686,T. Wellenreuther,Timon Janis Wellenreuther,76,77,29,Feyenoord,Germany,Eredivisie,6000000,,,,,,,,1,4,GK,https://cdn.sofifa.net/players/223/686/26_120.png,77,74,69,73,76,52,1
223689,W. Weghorst,Wout François Maria Weghorst,78,78,32,Ajax,Netherlands,Eredivisie,11500000,,54,78,62,68,57,87,2,3,ST,https://cdn.sofifa.net/players/223/689/26_120.png,,,,,,,
223694,E. Marxen,Erik Marxen,65,65,34,FC Nordsjælland,Denmark,Superliga,230000,,37,51,58,56,64,73,2,2,CB,https://cdn.sofifa.net/players/223/694/26_120.png,,,,,,,
223696,M. Hamdaoui,Mohamed Hamdaoui,65,65,32,Telstar,Netherlands,Eredivisie,575000,,74,62,58,71,24,44,3,3,"LM, CAM, CM, LW",https://cdn.sofifa.net/players/223/696/26_120.png,,,,,,,
223697,R. Gosens,Robin Everardus Gosens,80,80,30,Fiorentina,Germany,Serie A,18000000,,72,74,73,76,77,77,3,3,"LB, LM",https://cdn.sofifa.net/players/223/697/26_120.png,,,,,,,
223710,V. Muriqi,Vedat Muriqi,79,79,31,RCD Mallorca,Kosovo,La Liga,15000000,,50,81,63,71,29,82,3,3,ST,https://cdn.sofifa.net/players/223/710/26_120.png,,,,,,,
223717,D. Toköz,Dorukhan Toköz,71,71,29,Kayserispor,Türkiye,Süper Lig,1800000,,71,66,69,70,72,73,3,3,"CM, CDM, RB",https://cdn.sofifa.net/players/223/717/26_120.png,,,,,,,
223724,S. Lainer,Stefan Lainer,71,71,32,FC Red Bull Salzburg,Austria,Bundesliga,1300000,,70,63,65,66,71,70,2,3,"RB, RM",https://cdn.sofifa.net/players/223/724/26_120.png,,,,,,,
223727,C. MacGillivray,Craig Brodie MacGillivray,62,62,32,Milton Keynes Dons,Scotland,League Two,200000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/223/727/26_120.png,62,61,62,61,63,51,1
223740,Eguaras,Íñigo Eguaras Álvarez,70,70,33,USL Dunkerque,Spain,Ligue 2,800000,,49,56,69,65,67,66,2,3,"CDM, CM",https://cdn.sofifa.net/players/223/740/26_120.png,,,,,,,
223746,G. Stewart,Greg Alexander James Stewart,69,69,35,Mohun Bagan Super Giant,Scotland,Super League,575000,,62,68,70,69,30,56,3,3,"CAM, CM",https://cdn.sofifa.net/players/223/746/26_120.png,,,,,,,
223747,S. Kingsley,Stephen Kingsley,67,67,30,Hearts,Scotland,Premiership,825000,,56,54,67,67,66,72,2,2,"CB, LB, LM",https://cdn.sofifa.net/players/223/747/26_120.png,,,,,,,
223751,G. Jung,Gideon Jung,67,67,30,Kayserispor,Germany,Süper Lig,825000,,68,41,58,58,66,72,2,3,CB,https://cdn.sofifa.net/players/223/751/26_120.png,,,,,,,
223755,M. Ritter,Marlon Ritter,71,71,30,1. FC Kaiserslautern,Germany,2. Bundesliga,1800000,,69,68,70,74,65,69,3,3,"CAM, CM, CDM",https://cdn.sofifa.net/players/223/755/26_120.png,,,,,,,
223756,M. Schulz,Marvin Schulz,67,67,30,SC Preußen Münster,Germany,2. Bundesliga,825000,,62,63,62,67,66,71,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/223/756/26_120.png,,,,,,,
223760,A. Singh,Amrinder Ranjit Singh,66,66,32,Odisha FC,India,Super League,425000,,,,,,,,1,1,GK,https://cdn.sofifa.net/players/223/760/26_120.png,67,64,64,67,64,43,1
223763,S. Jhingan,Sandesh Jhingan,63,63,31,FC Goa,India,Super League,325000,,50,33,42,39,63,76,2,3,CB,https://cdn.sofifa.net/players/223/763/26_120.png,,,,,,,
223779,D. Szymański,Damian Dawid Szymański,73,73,30,Legia Warszawa,Poland,Ekstraklasa,2500000,,70,62,64,67,73,80,2,3,"CDM, CM",https://cdn.sofifa.net/players/223/779/26_120.png,,,,,,,
223790,S. Becker,Sheraldo Rudi Becker,75,75,30,CA Osasuna,Suriname,La Liga,5500000,,92,72,70,76,35,71,3,2,"ST, LM, RM, CAM",https://cdn.sofifa.net/players/223/790/26_120.png,,,,,,,
223810,G. Maris,George Thomas Maris,62,62,29,Mansfield Town,England,League One,400000,,68,58,61,62,58,66,2,3,"CM, CAM",https://cdn.sofifa.net/players/223/810/26_120.png,,,,,,,
