season,league_slug,div,match_date,home_team,away_team,fthg,ftag,ftr,referee,b365h,b365d,b365a,avg_h,avg_d,avg_a,fetched_at,home_shots,away_shots,home_sot,away_sot,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds
2024/2025,esp.1,SP1,19/10/2024,Celta,Real Madrid,1,2,A,,4.75,4.5,1.6,5.24,4.37,1.61,2026-07-20T17:15:42.499997,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/10/2024,Mallorca,Vallecano,1,0,H,,2.05,3.1,4.0,2.1,3.07,4.08,2026-07-20T17:15:42.500015,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/10/2024,Ath Madrid,Leganes,3,1,H,,1.33,4.75,10.0,1.33,4.96,10.5,2026-07-20T17:15:42.500033,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/10/2024,Villarreal,Getafe,1,1,D,,1.67,3.8,5.0,1.73,3.77,4.9,2026-07-20T17:15:42.500051,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/10/2024,Barcelona,Sevilla,5,1,H,,1.3,5.75,8.0,1.31,5.81,8.96,2026-07-20T17:15:42.500069,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/10/2024,Valencia,Las Palmas,2,3,A,,1.62,3.8,5.5,1.65,3.71,5.85,2026-07-20T17:15:42.500090,,,,,,,,,,,,
2024/2025,esp.1,SP1,25/10/2024,Espanol,Sevilla,0,2,A,,3.0,3.25,2.4,3.17,3.21,2.42,2026-07-20T17:15:42.500107,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/10/2024,Valladolid,Villarreal,1,2,A,,3.5,3.75,2.0,3.61,3.68,2.02,2026-07-20T17:15:42.500128,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/10/2024,Vallecano,Alaves,1,0,H,,2.25,3.1,3.5,2.26,3.09,3.6,2026-07-20T17:15:42.500146,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/10/2024,Las Palmas,Girona,1,0,H,,2.88,3.4,2.45,2.87,3.42,2.49,2026-07-20T17:15:42.500164,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/10/2024,Real Madrid,Barcelona,0,4,A,,2.0,4.1,3.25,2.04,4.04,3.29,2026-07-20T17:15:42.500182,,,,,,,,,,,,
2024/2025,esp.1,SP1,27/10/2024,Leganes,Celta,3,0,H,,3.25,3.25,2.3,3.28,3.18,2.36,2026-07-20T17:15:42.500203,,,,,,,,,,,,
2024/2025,esp.1,SP1,27/10/2024,Getafe,Valencia,1,1,D,,2.1,3.1,3.8,2.19,2.93,4.02,2026-07-20T17:15:42.500224,,,,,,,,,,,,
2024/2025,esp.1,SP1,27/10/2024,Betis,Ath Madrid,1,0,H,,3.1,3.4,2.3,3.19,3.22,2.37,2026-07-20T17:15:42.500247,,,,,,,,,,,,
2024/2025,esp.1,SP1,27/10/2024,Sociedad,Osasuna,0,2,A,,1.75,3.6,5.0,1.79,3.63,4.69,2026-07-20T17:15:42.500266,,,,,,,,,,,,
2024/2025,esp.1,SP1,28/10/2024,Mallorca,Ath Bilbao,0,0,D,,2.9,3.1,2.55,3.0,2.98,2.64,2026-07-20T17:15:42.500284,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/11/2024,Alaves,Mallorca,1,0,H,,2.25,3.0,3.4,2.38,2.97,3.5,2026-07-20T17:15:42.500308,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/11/2024,Osasuna,Valladolid,1,0,H,,1.6,3.7,6.25,1.63,3.79,6.02,2026-07-20T17:15:42.500326,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/11/2024,Girona,Leganes,4,3,H,,1.7,3.5,5.5,1.71,3.64,5.43,2026-07-20T17:15:42.500344,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/11/2024,Ath Madrid,Las Palmas,2,0,H,,1.27,6.0,9.5,1.27,5.92,11.1,2026-07-20T17:15:42.500361,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/11/2024,Barcelona,Espanol,3,1,H,,1.13,9.0,19.0,1.12,10.76,17.94,2026-07-20T17:15:42.500381,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/11/2024,Sevilla,Sociedad,0,2,A,,2.9,3.0,2.63,2.94,3.05,2.64,2026-07-20T17:15:42.500401,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/11/2024,Ath Bilbao,Betis,1,1,D,,1.91,3.5,4.0,1.93,3.5,4.09,2026-07-20T17:15:42.500421,,,,,,,,,,,,
2024/2025,esp.1,SP1,04/11/2024,Celta,Getafe,1,0,H,,1.95,3.2,4.5,1.96,3.27,4.36,2026-07-20T17:15:42.500439,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/11/2024,Vallecano,Las Palmas,1,3,A,,1.83,3.4,4.5,1.88,3.43,4.56,2026-07-20T17:15:42.500457,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/11/2024,Real Madrid,Osasuna,4,0,H,,1.2,7.0,13.0,1.19,7.32,13.91,2026-07-20T17:15:42.500475,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/11/2024,Villarreal,Alaves,3,0,H,,1.62,4.0,5.5,1.63,4.14,5.27,2026-07-20T17:15:42.500493,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/11/2024,Leganes,Sevilla,1,0,H,,2.88,3.2,2.55,2.92,3.06,2.66,2026-07-20T17:15:42.500515,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/11/2024,Betis,Celta,2,2,D,,1.95,3.4,4.0,2.0,3.54,3.77,2026-07-20T17:15:42.500536,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/11/2024,Mallorca,Ath Madrid,0,1,A,,3.6,3.1,2.2,3.74,3.02,2.24,2026-07-20T17:15:42.500556,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/11/2024,Getafe,Girona,0,1,A,,2.45,3.2,3.0,2.46,3.1,3.15,2026-07-20T17:15:42.500573,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/11/2024,Valladolid,Ath Bilbao,1,1,D,,4.5,3.4,1.85,4.53,3.42,1.87,2026-07-20T17:15:42.500593,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/11/2024,Sociedad,Barcelona,1,0,H,,4.75,4.1,1.65,4.75,4.1,1.68,2026-07-20T17:15:42.500617,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/11/2024,Getafe,Valladolid,2,0,H,,1.65,3.4,6.5,1.67,3.44,6.48,2026-07-20T17:15:42.500635,,,,,,,,,,,,
2024/2025,esp.1,SP1,23/11/2024,Valencia,Betis,4,2,H,,3.0,3.0,2.6,2.97,3.06,2.63,2026-07-20T17:15:42.500653,,,,,,,,,,,,
2024/2025,esp.1,SP1,23/11/2024,Ath Madrid,Alaves,2,1,H,,1.36,4.75,9.0,1.36,4.86,9.9,2026-07-20T17:15:42.500671,,,,,,,,,,,,
2024/2025,esp.1,SP1,23/11/2024,Girona,Espanol,4,1,H,,1.67,3.9,5.25,1.67,3.91,5.3,2026-07-20T17:15:42.500688,,,,,,,,,,,,
2024/2025,esp.1,SP1,23/11/2024,Las Palmas,Mallorca,2,3,A,,2.8,3.0,2.7,2.96,2.94,2.72,2026-07-20T17:15:42.500706,,,,,,,,,,,,
2024/2025,esp.1,SP1,23/11/2024,Celta,Barcelona,2,2,D,,4.75,4.33,1.65,4.58,4.44,1.67,2026-07-20T17:15:42.500738,,,,,,,,,,,,
2024/2025,esp.1,SP1,24/11/2024,Osasuna,Villarreal,2,2,D,,2.55,3.4,2.75,2.59,3.45,2.7,2026-07-20T17:15:42.500756,,,,,,,,,,,,
2024/2025,esp.1,SP1,24/11/2024,Sevilla,Vallecano,1,0,H,,2.3,3.2,3.3,2.32,3.23,3.28,2026-07-20T17:15:42.500775,,,,,,,,,,,,
2024/2025,esp.1,SP1,24/11/2024,Leganes,Real Madrid,0,3,A,,7.5,4.5,1.42,8.26,4.66,1.4,2026-07-20T17:15:42.500793,,,,,,,,,,,,
2024/2025,esp.1,SP1,24/11/2024,Ath Bilbao,Sociedad,1,0,H,,2.25,3.0,3.6,2.25,3.04,3.65,2026-07-20T17:15:42.500811,,,,,,,,,,,,
2024/2025,esp.1,SP1,29/11/2024,Mallorca,Valencia,2,1,H,,2.0,3.0,4.5,2.04,2.94,4.67,2026-07-20T17:15:42.500830,,,,,,,,,,,,
2024/2025,esp.1,SP1,30/11/2024,Barcelona,Las Palmas,1,2,A,,1.17,8.5,13.0,1.16,8.92,14.85,2026-07-20T17:15:42.500850,,,,,,,,,,,,
2024/2025,esp.1,SP1,30/11/2024,Alaves,Leganes,1,1,D,,1.8,3.4,5.0,1.83,3.27,5.19,2026-07-20T17:15:42.500867,,,,,,,,,,,,
2024/2025,esp.1,SP1,30/11/2024,Espanol,Celta,3,1,H,,3.3,3.4,2.2,3.31,3.33,2.26,2026-07-20T17:15:42.500885,,,,,,,,,,,,
2024/2025,esp.1,SP1,30/11/2024,Valladolid,Ath Madrid,0,5,A,,6.0,4.2,1.53,6.33,4.07,1.56,2026-07-20T17:15:42.500903,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/12/2024,Villarreal,Girona,2,2,D,,1.83,3.7,4.2,1.86,3.84,4.0,2026-07-20T17:15:42.500921,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/12/2024,Real Madrid,Getafe,2,0,H,,1.36,4.5,10.0,1.36,4.75,9.5,2026-07-20T17:15:42.500939,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/12/2024,Vallecano,Ath Bilbao,1,2,A,,2.8,3.1,2.7,2.84,3.08,2.69,2026-07-20T17:15:42.500958,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/12/2024,Sociedad,Betis,2,0,H,,1.8,3.6,4.5,1.79,3.58,4.78,2026-07-20T17:15:42.500976,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/12/2024,Sevilla,Osasuna,1,1,D,,2.1,3.4,3.5,2.14,3.36,3.52,2026-07-20T17:15:42.500994,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/12/2024,Mallorca,Barcelona,1,5,A,,5.75,4.33,1.53,6.11,4.38,1.53,2026-07-20T17:15:42.501014,,,,,,,,,,,,
2024/2025,esp.1,SP1,04/12/2024,Ath Bilbao,Real Madrid,2,1,H,,3.2,3.3,2.25,3.14,3.5,2.28,2026-07-20T17:15:42.501031,,,,,,,,,,,,
2024/2025,esp.1,SP1,06/12/2024,Celta,Mallorca,2,0,H,,1.85,3.4,4.5,1.89,3.36,4.62,2026-07-20T17:15:42.501049,,,,,,,,,,,,
2024/2025,esp.1,SP1,07/12/2024,Las Palmas,Valladolid,2,1,H,,1.8,3.6,4.5,1.8,3.65,4.64,2026-07-20T17:15:42.501067,,,,,,,,,,,,
2024/2025,esp.1,SP1,07/12/2024,Betis,Barcelona,2,2,D,,5.0,4.5,1.57,5.11,4.5,1.6,2026-07-20T17:15:42.501086,,,,,,,,,,,,
2024/2025,esp.1,SP1,07/12/2024,Valencia,Vallecano,0,1,A,,2.25,2.9,3.75,2.25,2.98,3.81,2026-07-20T17:15:42.501110,,,,,,,,,,,,
2024/2025,esp.1,SP1,07/12/2024,Girona,Real Madrid,0,3,A,,4.5,3.9,1.73,4.56,4.01,1.73,2026-07-20T17:15:42.501128,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/12/2024,Leganes,Sociedad,0,3,A,,4.75,3.1,1.91,4.61,3.15,1.94,2026-07-20T17:15:42.501152,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/12/2024,Ath Bilbao,Villarreal,2,0,H,,1.95,3.6,3.8,1.96,3.7,3.72,2026-07-20T17:15:42.501171,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/12/2024,Osasuna,Alaves,2,2,D,,2.05,3.3,3.75,2.08,3.35,3.72,2026-07-20T17:15:42.501189,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/12/2024,Ath Madrid,Sevilla,4,3,H,,1.38,4.75,8.5,1.38,4.84,8.57,2026-07-20T17:15:42.501207,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/12/2024,Getafe,Espanol,1,0,H,,1.8,3.1,5.75,1.8,3.17,5.61,2026-07-20T17:15:42.501227,,,,,,,,,,,,
2024/2025,esp.1,SP1,13/12/2024,Valladolid,Valencia,1,0,H,,3.1,3.1,2.38,3.23,3.05,2.44,2026-07-20T17:15:42.501246,,,,,,,,,,,,
2024/2025,esp.1,SP1,14/12/2024,Espanol,Osasuna,0,0,D,,2.75,3.2,2.6,2.82,3.14,2.66,2026-07-20T17:15:42.501266,,,,,,,,,,,,
2024/2025,esp.1,SP1,14/12/2024,Mallorca,Girona,2,1,H,,2.3,3.1,3.25,2.36,3.05,3.37,2026-07-20T17:15:42.501283,,,,,,,,,,,,
2024/2025,esp.1,SP1,14/12/2024,Sevilla,Celta,1,0,H,,2.2,3.25,3.3,2.27,3.31,3.28,2026-07-20T17:15:42.501305,,,,,,,,,,,,
2024/2025,esp.1,SP1,14/12/2024,Vallecano,Real Madrid,3,3,D,,6.0,3.8,1.57,5.79,4.01,1.6,2026-07-20T17:15:42.501323,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/12/2024,Ath Madrid,Getafe,1,0,H,,1.4,4.33,9.0,1.4,4.3,9.61,2026-07-20T17:15:42.501341,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/12/2024,Alaves,Ath Bilbao,1,1,D,,3.6,3.1,2.15,3.66,3.15,2.17,2026-07-20T17:15:42.501359,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/12/2024,Sociedad,Las Palmas,0,0,D,,1.4,4.33,8.0,1.42,4.31,8.55,2026-07-20T17:15:42.501377,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/12/2024,Villarreal,Betis,1,2,A,,1.75,3.8,4.33,1.79,3.89,4.3,2026-07-20T17:15:42.501395,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/12/2024,Barcelona,Leganes,0,1,A,,1.13,8.0,19.0,1.13,8.85,18.38,2026-07-20T17:15:42.501414,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/12/2024,Espanol,Valencia,1,1,D,,2.6,3.0,3.0,2.65,2.95,3.02,2026-07-20T17:15:42.501431,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/12/2024,Villarreal,Vallecano,1,1,D,,1.8,3.6,4.5,1.83,3.65,4.4,2026-07-20T17:15:42.501449,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/12/2024,Girona,Valladolid,3,0,H,,1.38,5.0,8.0,1.39,4.83,8.26,2026-07-20T17:15:42.501467,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/12/2024,Getafe,Mallorca,0,1,A,,2.3,2.75,3.9,2.31,2.76,3.93,2026-07-20T17:15:42.501485,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/12/2024,Celta,Sociedad,2,0,H,,2.9,3.1,2.6,2.92,3.11,2.6,2026-07-20T17:15:42.501502,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/12/2024,Osasuna,Ath Bilbao,1,2,A,,3.9,3.1,2.1,3.76,3.2,2.12,2026-07-20T17:15:42.501520,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/12/2024,Barcelona,Ath Madrid,1,2,A,,1.9,3.8,3.9,1.89,3.88,3.85,2026-07-20T17:15:42.501542,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/12/2024,Valencia,Alaves,2,2,D,,2.25,3.1,3.5,2.28,3.04,3.52,2026-07-20T17:15:42.501560,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/12/2024,Real Madrid,Sevilla,4,2,H,,1.33,5.5,9.0,1.34,5.53,8.21,2026-07-20T17:15:42.501578,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/12/2024,Las Palmas,Espanol,1,0,H,,1.85,3.6,4.33,1.84,3.54,4.45,2026-07-20T17:15:42.501596,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/12/2024,Leganes,Villarreal,2,5,A,,4.2,3.4,1.91,4.1,3.47,1.94,2026-07-20T17:15:42.501613,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/12/2024,Betis,Vallecano,1,1,D,,1.8,3.5,4.75,1.8,3.54,4.69,2026-07-20T17:15:42.501631,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/01/2025,Valencia,Real Madrid,1,2,A,,7.0,4.5,1.42,7.11,4.67,1.44,2026-07-20T17:15:42.501650,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/01/2025,Vallecano,Celta,2,1,H,,2.75,3.1,2.7,2.81,3.07,2.74,2026-07-20T17:15:42.501668,,,,,,,,,,,,
2024/2025,esp.1,SP1,11/01/2025,Alaves,Girona,0,1,A,,2.75,3.1,2.75,2.77,3.13,2.7,2026-07-20T17:15:42.501686,,,,,,,,,,,,
2024/2025,esp.1,SP1,11/01/2025,Valladolid,Betis,1,0,H,,4.5,3.5,1.83,4.48,3.47,1.85,2026-07-20T17:15:42.501706,,,,,,,,,,,,
2024/2025,esp.1,SP1,11/01/2025,Espanol,Leganes,1,1,D,,2.1,3.0,4.0,2.09,3.03,4.07,2026-07-20T17:15:42.501732,,,,,,,,,,,,
2024/2025,esp.1,SP1,11/01/2025,Sevilla,Valencia,1,1,D,,2.0,3.3,4.0,2.0,3.42,3.85,2026-07-20T17:15:42.501750,,,,,,,,,,,,
2024/2025,esp.1,SP1,12/01/2025,Las Palmas,Getafe,1,2,A,,2.45,2.9,3.3,2.49,2.93,3.24,2026-07-20T17:15:42.501768,,,,,,,,,,,,
2024/2025,esp.1,SP1,12/01/2025,Ath Madrid,Osasuna,1,0,H,,1.33,5.0,10.0,1.31,5.3,10.29,2026-07-20T17:15:42.501785,,,,,,,,,,,,
2024/2025,esp.1,SP1,13/01/2025,Sociedad,Villarreal,1,0,H,,2.0,3.3,4.0,1.94,3.48,4.0,2026-07-20T17:15:42.501804,,,,,,,,,,,,
2024/2025,esp.1,SP1,17/01/2025,Espanol,Valladolid,2,1,H,,1.75,3.4,5.25,1.81,3.36,5.12,2026-07-20T17:15:42.501824,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/01/2025,Girona,Sevilla,1,2,A,,1.91,3.5,4.0,1.94,3.55,3.96,2026-07-20T17:15:42.501841,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/01/2025,Leganes,Ath Madrid,1,0,H,,7.0,4.0,1.5,7.03,4.15,1.5,2026-07-20T17:15:42.501859,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/01/2025,Betis,Alaves,1,3,A,,1.75,3.6,4.75,1.75,3.68,4.81,2026-07-20T17:15:42.501877,,,,,,,,,,,,
2024/2025,esp.1,SP1,18/01/2025,Getafe,Barcelona,1,1,D,,6.5,4.2,1.5,6.51,4.35,1.5,2026-07-20T17:15:42.501895,,,,,,,,,,,,
2024/2025,esp.1,SP1,19/01/2025,Celta,Ath Bilbao,1,2,A,,2.8,3.2,2.6,2.83,3.14,2.64,2026-07-20T17:15:42.501913,,,,,,,,,,,,
2024/2025,esp.1,SP1,19/01/2025,Real Madrid,Las Palmas,4,1,H,,1.14,7.5,17.0,1.15,8.44,16.41,2026-07-20T17:15:42.501934,,,,,,,,,,,,
2024/2025,esp.1,SP1,19/01/2025,Osasuna,Vallecano,1,1,D,,2.15,3.0,3.8,2.18,3.11,3.68,2026-07-20T17:15:42.501952,,,,,,,,,,,,
2024/2025,esp.1,SP1,19/01/2025,Valencia,Sociedad,1,0,H,,3.1,3.0,2.55,3.1,3.05,2.51,2026-07-20T17:15:42.501975,,,,,,,,,,,,
2024/2025,esp.1,SP1,20/01/2025,Villarreal,Mallorca,4,0,H,,1.73,3.5,5.25,1.73,3.68,5.04,2026-07-20T17:15:42.501993,,,,,,,,,,,,
2024/2025,esp.1,SP1,24/01/2025,Las Palmas,Osasuna,1,1,D,,2.5,3.1,3.0,2.52,3.13,3.04,2026-07-20T17:15:42.502011,,,,,,,,,,,,
2024/2025,esp.1,SP1,25/01/2025,Mallorca,Betis,0,1,A,,2.25,3.0,3.5,2.3,3.05,3.48,2026-07-20T17:15:42.502028,,,,,,,,,,,,
2024/2025,esp.1,SP1,25/01/2025,Ath Madrid,Villarreal,1,1,D,,1.7,4.0,4.75,1.7,4.09,4.61,2026-07-20T17:15:42.502047,,,,,,,,,,,,
2024/2025,esp.1,SP1,25/01/2025,Sevilla,Espanol,1,1,D,,1.7,3.8,4.75,1.71,3.75,5.06,2026-07-20T17:15:42.502065,,,,,,,,,,,,
2024/2025,esp.1,SP1,25/01/2025,Valladolid,Real Madrid,0,3,A,,10.0,6.0,1.27,10.64,6.31,1.25,2026-07-20T17:15:42.502082,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/01/2025,Vallecano,Girona,2,1,H,,2.75,2.9,2.88,2.72,3.06,2.82,2026-07-20T17:15:42.502100,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/01/2025,Sociedad,Getafe,0,3,A,,1.75,3.4,5.5,1.76,3.21,5.81,2026-07-20T17:15:42.502118,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/01/2025,Ath Bilbao,Leganes,0,0,D,,1.38,5.0,7.5,1.38,4.67,9.14,2026-07-20T17:15:42.502135,,,,,,,,,,,,
2024/2025,esp.1,SP1,26/01/2025,Barcelona,Valencia,7,1,H,,1.22,7.5,10.0,1.2,7.06,12.73,2026-07-20T17:15:42.502154,,,,,,,,,,,,
2024/2025,esp.1,SP1,27/01/2025,Alaves,Celta,1,1,D,,2.63,3.0,3.0,2.66,3.1,2.85,2026-07-20T17:15:42.502172,,,,,,,,,,,,
2024/2025,esp.1,SP1,31/01/2025,Leganes,Vallecano,0,1,A,,3.3,3.0,2.38,3.23,2.99,2.48,2026-07-20T17:15:42.502190,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/02/2025,Getafe,Sevilla,0,0,D,,2.45,2.9,3.25,2.49,2.92,3.3,2026-07-20T17:15:42.502207,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/02/2025,Villarreal,Valladolid,5,1,H,,1.22,7.0,10.0,1.23,6.59,11.97,2026-07-20T17:15:42.502225,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/02/2025,Ath Madrid,Mallorca,2,0,H,,1.4,4.33,8.5,1.41,4.34,8.9,2026-07-20T17:15:42.502243,,,,,,,,,,,,
2024/2025,esp.1,SP1,01/02/2025,Espanol,Real Madrid,1,0,H,,9.0,5.75,1.3,9.57,5.49,1.31,2026-07-20T17:15:42.502264,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/02/2025,Barcelona,Alaves,1,0,H,,1.2,7.5,13.0,1.19,7.52,13.89,2026-07-20T17:15:42.502282,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/02/2025,Valencia,Celta,2,1,H,,2.3,3.1,3.25,2.37,3.13,3.24,2026-07-20T17:15:42.502299,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/02/2025,Osasuna,Sociedad,2,1,H,,3.0,3.0,2.55,3.02,2.97,2.6,2026-07-20T17:15:42.502317,,,,,,,,,,,,
2024/2025,esp.1,SP1,02/02/2025,Betis,Ath Bilbao,2,2,D,,2.9,3.3,2.45,2.98,3.26,2.46,2026-07-20T17:15:42.502335,,,,,,,,,,,,
2024/2025,esp.1,SP1,03/02/2025,Girona,Las Palmas,2,1,H,,1.6,4.2,5.0,1.62,4.1,5.29,2026-07-20T17:15:42.502353,,,,,,,,,,,,
2024/2025,esp.1,SP1,07/02/2025,Vallecano,Valladolid,1,0,H,,1.5,4.1,7.0,1.49,4.25,7.3,2026-07-20T17:15:42.502371,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/02/2025,Celta,Betis,3,2,H,,2.25,3.4,3.2,2.31,3.35,3.16,2026-07-20T17:15:42.502388,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/02/2025,Ath Bilbao,Girona,3,0,H,,1.65,4.0,5.0,1.67,3.84,5.29,2026-07-20T17:15:42.502407,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/02/2025,Las Palmas,Villarreal,1,2,A,,4.75,3.9,1.7,4.51,4.04,1.73,2026-07-20T17:15:42.502425,,,,,,,,,,,,
2024/2025,esp.1,SP1,08/02/2025,Real Madrid,Ath Madrid,1,1,D,,1.85,3.6,4.2,1.88,3.68,4.13,2026-07-20T17:15:42.502443,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/02/2025,Alaves,Getafe,0,1,A,,2.3,2.9,3.6,2.32,2.9,3.63,2026-07-20T17:15:42.502461,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/02/2025,Valencia,Leganes,2,0,H,,1.73,3.4,5.5,1.74,3.43,5.39,2026-07-20T17:15:42.502481,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/02/2025,Sociedad,Espanol,2,1,H,,1.6,3.9,5.75,1.59,3.81,6.29,2026-07-20T17:15:42.502498,,,,,,,,,,,,
2024/2025,esp.1,SP1,09/02/2025,Sevilla,Barcelona,1,4,A,,5.25,4.5,1.55,5.47,4.63,1.54,2026-07-20T17:15:42.502516,,,,,,,,,,,,
2024/2025,esp.1,SP1,10/02/2025,Mallorca,Osasuna,1,1,D,,2.0,3.0,4.33,2.02,3.15,4.22,2026-07-20T17:15:42.502534,,,,,,,,,,,,
2024/2025,esp.1,SP1,14/02/2025,Girona,Getafe,1,2,A,,1.95,3.25,4.33,1.98,3.22,4.44,2026-07-20T17:15:42.502554,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/02/2025,Leganes,Alaves,3,3,D,,3.1,2.9,2.6,3.19,2.92,2.57,2026-07-20T17:15:42.502572,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/02/2025,Osasuna,Real Madrid,1,1,D,,5.75,4.1,1.57,5.58,4.32,1.57,2026-07-20T17:15:42.502593,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/02/2025,Ath Madrid,Celta,1,1,D,,1.39,4.5,8.0,1.42,4.64,7.71,2026-07-20T17:15:42.502614,,,,,,,,,,,,
2024/2025,esp.1,SP1,15/02/2025,Villarreal,Valencia,1,1,D,,1.5,4.5,5.5,1.53,4.43,5.96,2026-07-20T17:15:42.502634,,,,,,,,,,,,
2024/2025,esp.1,SP1,16/02/2025,Espanol,Ath Bilbao,1,1,D,,5.5,3.4,1.73,5.22,3.52,1.75,2026-07-20T17:15:42.502651,,,,,,,,,,,,
2024/2025,esp.1,SP1,16/02/2025,Valladolid,Sevilla,0,4,A,,4.0,3.4,1.95,4.01,3.38,1.99,2026-07-20T17:15:42.502669,,,,,,,,,,,,
2024/2025,esp.1,SP1,16/02/2025,Mallorca,Las Palmas,3,1,H,,1.73,3.5,5.25,1.73,3.53,5.29,2026-07-20T17:15:42.502687,,,,,,,,,,,,
2024/2025,esp.1,SP1,16/02/2025,Betis,Sociedad,3,0,H,,2.55,3.1,2.9,2.54,3.1,3.0,2026-07-20T17:15:42.502706,,,,,,,,,,,,
2024/2025,esp.1,SP1,17/02/2025,Barcelona,Vallecano,1,0,H,,1.22,7.0,11.0,1.2,7.43,12.37,2026-07-20T17:15:42.502732,,,,,,,,,,,,
2024/2025,esp.1,SP1,21/02/2025,Celta,Osasuna,1,0,H,,1.67,3.75,5.25,1.7,3.8,5.2,2026-07-20T17:15:42.502750,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/02/2025,Alaves,Espanol,0,1,A,,1.8,3.25,5.25,1.8,3.38,5.22,2026-07-20T17:15:42.502770,,,,,,,,,,,,
2024/2025,esp.1,SP1,22/02/2025,Vallecano,Villarreal,0,1,A,,2.88,3.5,2.38,2.98,3.42,2.39,2026-07-20T17:15:42.502788,,,,,,,,,,,,
