player_id,espn_id,full_name,short_name,jersey_number,position,position_group,date_of_birth,age,height_cm,weight_kg,nationality,preferred_foot,current_team_id,created_at,updated_at,fc26_official_ea_id,fc26_official_ovr
2334,286999,Louis Munteanu,L. Munteanu,11,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,248674,74
2335,230822,Sean Nealis,S. Nealis,13,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,247459,
2336,217514,Alex Bono,A. Bono,26,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,226786,
2337,418069,Nikola Markovic,N. Markovic,27,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,,
2338,324048,Jackson Hopkins,J. Hopkins,25,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,268685,
2339,307475,Gabriel Pirani,G. Pirani,10,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,277301,
2340,380712,Jacob Murrell,J. Murrell,17,SUB,,,,,,,,,2026-08-12 10:09:46,2026-08-12 10:09:46,70045,
2342,307713,Charlie Cresswell,C. Cresswell,4,CD,,,,,,,,,2026-08-12 10:09:47,2026-08-12 10:09:47,254121,
2351,384162,Rafik Messali,R. Messali,22,CF-R,,,,,,,,,2026-08-12 10:09:47,2026-08-12 10:09:47,72099,64
2352,338873,Santiago Hidalgo,S. Hidalgo,11,SUB,,,,,,,,,2026-08-12 10:09:47,2026-08-12 10:09:52,269719,
2358,225565,Niklas Schmidt,N. Schmidt,8,SUB,,,,,,,,,2026-08-12 10:09:47,2026-08-12 10:09:47,235022,
2360,367360,Noah Edjouma,N. Edjouma,31,SUB,,,,,,,,,2026-08-12 10:09:47,2026-08-12 10:09:47,278207,
2361,344517,Robin Risser,R. Risser,40,G,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,271918,71
2362,329484,Samson Baidoo,S. Baidoo,6,CD,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,270997,70
2363,240438,Malang Sarr,M. Sarr,20,CD-L,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,235454,73
2364,350577,Pierre Ganiou,P. Ganiou,25,CD-R,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,75320,
2365,387061,Andrija Bulatovic,A. Bulatovic,5,CM-L,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,77105,
2366,173266,Adrien Thomasson,A. Thomasson,28,CM-R,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,208787,77
2367,233199,Matthieu Udol,M. Udol,14,LM,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,229236,74
2368,286011,Saud Abdulhamid,S. Abdulhamid,23,RM,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,246688,75
2369,222180,Odsonne Édouard,O. Édouard,11,F,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,233866,
2370,186189,Wesley Saïd,W. Saïd,22,CF-L,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,212613,74
2371,156898,Florian Thauvin,F. Thauvin,10,CF-R,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,204970,76
2372,215687,Florian Sotoca,F. Sotoca,7,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,227232,75
2373,387044,Nidal Celik,N. Celik,4,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,77056,
2374,379227,Anthony Bermont,A. Bermont,26,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,70005,68
2375,308246,Abdallah Sima,A. Sima,19,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,259816,74
2376,305777,Morgan Guilavogui,M. Guilavogui,29,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,257020,73
2377,401045,Rayan Fofana,R. Fofana,38,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,77633,64
2378,393432,Kyllian Antonio,K. Antonio,32,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,75319,64
2379,101451,Régis Gurtner,R. Gurtner,1,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,176994,69
2380,358915,Fode Sylla,F. Sylla,18,SUB,,,,,,,,213,2026-08-12 10:09:47,2026-08-12 10:09:47,277935,
2392,377820,Jamaldeen Jimoh,J. Jimoh,20,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:10:28,,
2396,353195,Kadan Young,K. Young,51,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:10:28,211004,
2401,195082,Alexander Schlager,A. Schlager,1,G,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,215522,73
2402,376683,Jannik Schuster,J. Schuster,44,CD-L,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,79918,
2403,371500,Kouakou Gadou,K. Gadou,23,CD-R,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,71350,
2404,346749,Frans Krätzig,F. Krätzig,13,LB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,277668,
2405,357735,Tim Trummer,T. Trummer,37,RB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,76299,
2406,336346,Sota Kitano,S. Kitano,8,AM,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,267881,
2407,357736,Soumaïla Diabaté,S. Diabaté,5,LM,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,74992,
2408,290401,Mads Bidstrup,M. Bidstrup,18,RM,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,246402,73
2409,326475,Karim Konaté,K. Konaté,19,F,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,274445,72
2410,391034,Kerim Alajbegovic,K. Alajbegovic,27,AM-L,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,75533,
2411,392712,Edmund Baidoo,E. Baidoo,20,AM-R,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,75264,62
2412,214635,Stefan Lainer,S. Lainer,22,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,223724,71
2413,374530,Christian Zawieschitzky,C. Zawieschitzky,52,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,75825,
2414,321098,Mamady Diambou,M. Diambou,15,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,260235,
2415,364943,Oliver Lukic,O. Lukic,25,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,,
2416,350646,Moussa Yeo,M. Yeo,49,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,277119,
2417,334814,Salko Hamzic,S. Hamzic,92,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,75501,
2418,224309,Karim Onisiwo,K. Onisiwo,9,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,229071,72
2419,304011,Maurits Kjaergaard,M. Kjaergaard,14,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,260876,72
2420,372851,Clement Bischoff,C. Bischoff,7,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,278359,
2421,394700,Enrique Aguilar,E. Aguilar,43,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,79917,
2422,260005,Aleksa Terzic,A. Terzic,3,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,252573,
2423,33435,Jacob Rasmussen,J. Rasmussen,2,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,234827,72
2428,241405,Youssef Maleh,Y. Maleh,93,LM,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:10:24,236838,71
2431,224249,Giuseppe Pezzella,G. Pezzella,3,LM,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,230681,
2441,116477,Milan Djuric,M. Djuric,30,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:10:19,,
2442,93197,Yann Sommer,Y. Sommer,1,G,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,177683,87
2443,214562,Manuel Akanji,M. Akanji,25,CD,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,229237,82
2444,249280,Alessandro Bastoni,A. Bastoni,95,CD-L,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,237383,87
2445,266660,Yann Bisseck,Y. Bisseck,31,CD-R,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,241736,
2446,341494,Petar Sucic,P. Sucic,8,CM-L,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,276278,
2447,250850,Davide Frattesi,D. Frattesi,16,CM-R,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,239807,81
2448,177782,Piotr Zielinski,P. Zielinski,7,AM,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,210406,
2449,194748,Federico Dimarco,F. Dimarco,32,LM,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,226268,85
2450,286369,Luis Henrique,Luis Henrique,11,RM,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,256632,
2451,219713,Lautaro Martínez,L. Martínez,10,CF-L,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,231478,88
2452,362674,Pio Esposito,P. Esposito,94,CF-R,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,277327,
2453,147625,Henrikh Mkhitaryan,H. Mkhitaryan,22,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,192883,83
2454,319167,Andy Diouf,A. Diouf,17,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,268534,
2455,309185,Ange-Yoan Bonny,A. Bonny,14,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,259565,
2456,240533,Josep Martínez,J. Martínez,13,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,243311,
2457,409052,Leonardo Bovo,L. Bovo,45,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,,
2458,148842,Francesco Acerbi,F. Acerbi,15,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,199845,84
2459,91873,Matteo Darmian,M. Darmian,36,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,184392,81
2460,181322,Raffaele Di Gennaro,R. Di Gennaro,12,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,219715,
2461,141443,Stefan de Vrij,S. de Vrij,6,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,198176,84
2462,387835,Matteo Cocchi,M. Cocchi,43,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,,
2463,357109,Issiaka Kamate,I. Kamate,41,SUB,,,,,,,,,2026-08-12 10:09:48,2026-08-12 10:09:48,,
2464,217331,Marcus Thuram,M. Thuram,9,SUB,,,,,,,,110,2026-08-12 10:09:48,2026-08-12 10:09:48,228093,85
2468,376514,Noahkai Banks,N. Banks,40,CD-R,,,,,,,,,2026-08-12 10:09:49,2026-08-12 10:09:49,73731,
2470,238929,Kristijan Jakic,K. Jakic,17,CM-R,,,,,,,,,2026-08-12 10:09:49,2026-08-12 10:09:49,257889,
2500,322098,Marin Ljubicic,M. Ljubicic,27,SUB,,,,,,,,,2026-08-12 10:09:49,2026-08-12 10:09:49,262587,
2505,303794,Matt Turner,M. Turner,30,G,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,233267,
2506,164551,Mamadou Fofana,M. Fofana,2,CD-L,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,258973,
2507,322977,Brayan Ceballos,B. Ceballos,3,CD-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,276960,
2508,334227,William Sands,W. Sands,23,LB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,266682,
2509,343191,Ilay Feingold,I. Feingold,12,RB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,77559,
2510,152168,Carles Gil,C. Gil,10,AM,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,210930,
2511,329364,Brooklyn Raines,B. Raines,21,LM,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,269005,
2512,216609,Matt Polster,M. Polster,8,RM,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,226793,
2513,305755,Dor Turgeman,D. Turgeman,11,F,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,70892,
2514,276684,Alhassan Yusuf,A. Yusuf,80,AM-L,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,244895,72
2515,338883,Luca Langoni,L. Langoni,41,AM-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,270107,
2516,360133,Ethan Kohler,E. Kohler,22,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,275943,
2517,251806,Jackson Yueill,J. Yueill,14,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,237257,
2518,231150,Tanner Beason,T. Beason,4,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,255136,
2519,376513,Peyton Miller,P. Miller,25,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,73673,
2520,291705,Keegan Hughes,K. Hughes,5,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,273552,
2521,286757,Griffin Yow,G. Yow,7,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,247874,
2522,156187,Diego Fagundez,D. Fagundez,77,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,201895,
2523,317571,Malcolm Fry,M. Fry,32,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,278955,
2524,396928,Donovan Parisian,D. Parisian,33,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,,
2526,249768,Miles Robinson,M. Robinson,12,CD,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,237255,
2544,159296,Alvas Powell,A. Powell,2,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,216346,65
2545,134074,Markus Sandberg,M. Sandberg,12,G,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,191153,
2546,285184,Fredrik Sjølstad,F. Sjølstad,23,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,246911,
2547,389326,Ethan Amundsen-Day,E. Amundsen-Day,3,CD-L,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,80326,
2548,340144,Martin Gjone,M. Gjone,2,CD-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,278701,
2549,311151,Anton Ekeroth,A. Ekeroth,5,LB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,74175,
2550,306519,Ian Hoffman,I. Hoffman,24,RB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,,
2551,380622,William Osnes-Ringen,W. Osnes-Ringen,6,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,71070,
2552,369973,Aksel Potur,A. Potur,17,CM-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,77089,
2553,354454,Loris Mettler,L. Mettler,10,CM-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,71084,
2554,236418,Henrik Udahl,H. Udahl,19,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,234638,
2555,333793,Julian Gonstad,J. Gonstad,20,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,277026,
2556,252810,Vidar Ari Jonsson,V. Ari Jonsson,7,RB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,238195,
2557,378943,Gard Simenstad,G. Simenstad,18,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,279832,
2558,343349,Sander Østraat,S. Østraat,13,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,273615,
2559,379949,Markus Johnsgård,M. Johnsgård,8,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,71059,
2560,312901,Snorre Nilsen,S. Nilsen,22,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,229678,
2561,333786,Halvor Opsahl,H. Opsahl,4,CD,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,267694,
2562,89735,Mame Niang,M. Niang,29,CF-R,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:10:12,204077,
2563,409844,Eron Gojani,E. Gojani,11,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,,
2564,397305,Ilir Kukleci,I. Kukleci,15,SUB,,,,,,,,,2026-08-12 10:09:50,2026-08-12 10:09:50,77086,
2585,199381,Yvon Mvogo,Y. Mvogo,38,G,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,206003,
2586,345563,Nathaniel Adjei,N. Adjei,32,CD,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,271075,67
2587,198344,Igor Silva,I. Silva,2,CD-L,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,242054,
2588,324960,Bamo Meïté,B. Meïté,5,CD-R,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,264401,73
2589,315215,Noah Cadiou,N. Cadiou,8,CM-L,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,276594,
2590,181133,Laurent Abergel,L. Abergel,6,CM-R,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,213367,
2591,325992,Théo Le Bris,T. Le Bris,11,LM,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,265544,
2592,324932,Joel Mvuka,J. Mvuka,93,RM,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,264010,71
2593,314409,Sambou Soumano,S. Soumano,28,F,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,257978,71
2594,334359,Pablo Pagis,P. Pagis,10,CF-L,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,266099,
2595,225557,Jean-Victor Makengo,J. Makengo,17,CF-R,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,230686,
2596,397388,Izak Akakpo,I. Akakpo,33,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,,
2597,313889,Bamba Dieng,B. Dieng,12,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,261084,71
2598,409480,Lucas Leaudais,L. Leaudais,35,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,,
2599,411170,Isaac Monnier,I. Monnier,19,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,,
2600,345529,Mohamed Bamba,M. Bamba,9,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,277216,70
2601,362517,Trevan Sanusi,T. Sanusi,14,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,275301,
2602,323058,Dermane Karim,D. Karim,29,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,76509,
2603,207369,Bingourou Kamara,B. Kamara,21,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,224442,70
2604,417372,Daniel Semedo,D. Semedo,34,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,,
2621,382759,Morgan Bokele,M. Bokele,19,SUB,,,,,,,,,2026-08-12 10:09:51,2026-08-12 10:09:51,73330,65
2645,167192,Gerónimo Rulli,G. Rulli,1,G,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,215316,82
2646,271555,Leonardo Balerdi,L. Balerdi,5,CD,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,242835,81
2647,249663,Facundo Medina,F. Medina,32,CD-L,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,236804,79
2648,215378,Benjamin Pavard,B. Pavard,28,CD-R,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,226851,84
2649,159543,Pierre-Emile Højbjerg,P. Højbjerg,23,CM-L,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,213648,82
2650,152270,Geoffrey Kondogbia,G. Kondogbia,19,CM-R,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,201455,
2651,282230,Quinten Timber,Q. Timber,27,AM,,,,,,,,,2026-08-12 10:09:52,2026-08-12 10:09:52,251806,80
2652,289114,Igor Paixão,Igor Paixão,14,LM,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,271400,
2653,266027,Timothy Weah,T. Weah,22,RM,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,241496,
2654,122260,Pierre-Emerick Aubameyang,P. Aubameyang,17,CF-L,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,188567,81
2655,276221,Mason Greenwood,M. Greenwood,10,CF-R,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,246147,82
2656,259743,Amine Gouiri,A. Gouiri,9,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,240753,79
2657,228707,Jeffrey de Lange,J. de Lange,12,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,239559,
2658,414466,Ange Lago,A. Lago,35,SUB,,,,,,,,,2026-08-12 10:09:52,2026-08-12 10:09:52,,
2659,159051,Emerson,Emerson,33,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,210736,
2660,349733,Ethan Nwaneri,E. Nwaneri,11,SUB,,,,,,,,359,2026-08-12 10:09:52,2026-08-12 10:09:52,271807,76
2661,343114,Tochukwu Nnadi,T. Nnadi,6,SUB,,,,,,,,,2026-08-12 10:09:52,2026-08-12 10:09:52,78424,
2662,345805,Arthur Vermeeren,A. Vermeeren,18,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,269859,77
2663,307115,CJ Egan-Riley,C. Egan-Riley,4,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,268131,
2664,257058,Hamed Traoré,H. Traoré,20,SUB,,,,,,,,219,2026-08-12 10:09:52,2026-08-12 10:09:52,240787,77
2678,324192,Carlos Martín,C. Martín,14,SUB,,,,,,,,1068,2026-08-12 10:09:53,2026-08-12 10:09:53,265396,
2701,240102,Nacho Vidal,N. Vidal,22,SUB,,,,,,,,,2026-08-12 10:09:53,2026-08-12 10:09:53,238305,
2702,302628,Thiago Borbas,T. Borbas,17,SUB,,,,,,,,,2026-08-12 10:09:53,2026-08-12 10:09:53,,
2705,113471,Diego Espinosa,D. Espinosa,33,SUB,,,,,,,,,2026-08-12 10:09:53,2026-08-12 10:09:53,,
2709,339195,Thiago Fernández,T. Fernández,15,SUB,,,,,,,,,2026-08-12 10:09:53,2026-08-12 10:09:53,275205,
2711,227697,Jhon Lucumí,J. Lucumí,26,SUB,,,,,,,,,2026-08-12 10:09:55,2026-08-12 10:10:29,231207,
2767,416415,Karl Steinmann,K. Steinmann,65,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,,
2775,364204,Jovan Milosevic,J. Milosevic,19,M,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,,
2776,279961,Felix Agu,F. Agu,27,M,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,243350,75
2780,355997,Samuel Mbangula,S. Mbangula,7,M,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,74566,
2784,224074,Karim Coulibaly,K. Coulibaly,31,CD-L,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,77636,
2797,218105,Adam Marusic,A. Marusic,77,RB,,,,,,,,92,2026-08-12 10:09:56,2026-08-12 10:10:22,224031,
2799,282228,Kenneth Taylor,K. Taylor,24,LM,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:10:22,255009,78
2801,290545,Daniel Maldini,D. Maldini,70,SUB,,,,,,,,102,2026-08-12 10:09:56,2026-08-12 10:10:29,255611,
2807,323113,Tijjani Noslin,T. Noslin,14,LF,,,,,,,,92,2026-08-12 10:09:56,2026-08-12 10:10:22,264257,
2808,295515,Fisayo Dele-Bashiru,F. Dele-Bashiru,7,RM,,,,,,,,92,2026-08-12 10:09:56,2026-08-12 10:10:22,258890,73
2809,367320,Edoardo Motta,E. Motta,40,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:10:22,277802,
2812,282381,Boulaye Dia,B. Dia,19,SUB,,,,,,,,92,2026-08-12 10:09:56,2026-08-12 10:10:22,246242,80
2817,342136,Petar Ratkov,P. Ratkov,20,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:10:22,275978,68
2818,205653,Justin Bijlow,J. Bijlow,16,G,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,232229,75
2830,261054,Junior Messias,J. Messias,10,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,240938,
2832,414538,Alin Kumer,A. Kumer,42,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,,
2833,380679,Nils Zätterström,N. Zätterström,13,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,71553,
2839,401482,Joi Nuredini,J. Nuredini,86,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,,
2842,302948,Jean Onana,J. Onana,14,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,255934,71
2843,187411,Maxwel Cornet,M. Cornet,70,SUB,,,,,,,,,2026-08-12 10:09:56,2026-08-12 10:09:56,215798,74
2845,220716,Benedikt Gimber,B. Gimber,5,CD-L,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:30,228883,
2854,237727,Budu Zivzivadze,B. Zivzivadze,11,F,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:30,237633,72
2861,288371,Christian Conteh,C. Conteh,10,SUB,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:09:58,248765,
2870,274860,Wouter Burger,W. Burger,18,LM,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:09:58,244050,
2880,379024,Cole Campbell,C. Campbell,20,SUB,,,,,,,,9789,2026-08-12 10:09:58,2026-08-12 10:09:58,73057,
2904,373795,Martin Børsheim,M. Børsheim,77,G,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:08,278719,
2905,255666,Ulrik Fredriksen,U. Fredriksen,12,CD,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:08,238508,
2906,312935,Solomon Owusu,S. Owusu,28,CD-L,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:09:58,260621,65
2907,303798,Fredrik Holmé,F. Holmé,4,CD-R,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:08,,
2908,268573,Sondre Sorlokk,S. Sorlokk,13,LM,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:08,,
2909,405549,Fanuel Ghebreyohannes,F. Ghebreyohannes,19,SUB,,,,,,,,,2026-08-12 10:09:58,2026-08-12 10:10:08,80325,
