id,league_slug,match_date,home_team,away_team,bookmaker,home_odds,draw_odds,away_odds,over_2_5_odds,under_2_5_odds,fetched_at
6126,ita.1,2026-04-18,AS Roma,Atalanta,B365,2.45,3.25,2.9,2.0,1.8,2026-07-27 11:39:40
6127,ita.1,2026-04-18,AS Roma,Atalanta,Betway,2.37,3.25,3.0,,,2026-07-27 11:39:40
6128,ita.1,2026-04-19,Cremonese,Torino,B365,2.88,3.1,2.6,2.2,1.67,2026-07-27 11:39:40
6129,ita.1,2026-04-19,Cremonese,Torino,Betway,2.9,3.1,2.55,,,2026-07-27 11:39:40
6130,ita.1,2026-04-19,Hellas Verona,AC Milan,B365,6.25,3.9,1.57,2.05,1.8,2026-07-27 11:39:40
6131,ita.1,2026-04-19,Hellas Verona,AC Milan,Betway,5.75,3.75,1.62,,,2026-07-27 11:39:40
6132,ita.1,2026-04-19,Pisa,Genoa,B365,3.25,3.1,2.35,2.5,1.53,2026-07-27 11:39:40
6133,ita.1,2026-04-19,Pisa,Genoa,Betway,3.2,3.25,2.3,,,2026-07-27 11:39:40
6134,ita.1,2026-04-19,Juventus,Bologna,B365,1.5,4.5,6.5,1.73,2.1,2026-07-27 11:39:40
6135,ita.1,2026-04-19,Juventus,Bologna,Betway,1.47,4.5,6.25,,,2026-07-27 11:39:40
6136,ita.1,2026-04-20,Lecce,Fiorentina,B365,3.4,3.4,2.15,2.1,1.73,2026-07-27 11:39:40
6137,ita.1,2026-04-20,Lecce,Fiorentina,Betway,3.5,3.25,2.15,,,2026-07-27 11:39:40
6138,ita.1,2026-04-24,Napoli,Cremonese,B365,1.33,5.25,9.0,1.91,1.91,2026-07-27 11:39:40
6139,ita.1,2026-04-24,Napoli,Cremonese,Betway,1.35,5.0,8.75,,,2026-07-27 11:39:40
6140,ita.1,2026-04-24,Napoli,Cremonese,Coral,1.35,5.0,8.5,,,2026-07-27 11:39:40
6141,ita.1,2026-04-24,Napoli,Cremonese,Ladbrokes,1.35,5.0,8.5,,,2026-07-27 11:39:40
6142,ita.1,2026-04-25,Parma,Pisa,B365,2.1,3.2,3.8,2.3,1.62,2026-07-27 11:39:40
6143,ita.1,2026-04-25,Parma,Pisa,Betway,2.05,3.2,3.8,,,2026-07-27 11:39:40
6144,ita.1,2026-04-25,Parma,Pisa,Coral,2.05,3.2,3.8,,,2026-07-27 11:39:40
6145,ita.1,2026-04-25,Parma,Pisa,Ladbrokes,2.05,3.2,3.75,,,2026-07-27 11:39:40
6146,ita.1,2026-04-25,Bologna,AS Roma,B365,3.1,3.2,2.4,2.1,1.73,2026-07-27 11:39:40
6147,ita.1,2026-04-25,Bologna,AS Roma,Betway,2.87,3.25,2.45,,,2026-07-27 11:39:40
6148,ita.1,2026-04-25,Bologna,AS Roma,Coral,2.87,3.25,2.45,,,2026-07-27 11:39:40
6149,ita.1,2026-04-25,Bologna,AS Roma,Ladbrokes,2.87,3.25,2.45,,,2026-07-27 11:39:40
6150,ita.1,2026-04-25,Hellas Verona,Lecce,B365,2.7,3.0,2.88,2.75,1.44,2026-07-27 11:39:40
6151,ita.1,2026-04-25,Hellas Verona,Lecce,Betway,2.65,3.1,2.8,,,2026-07-27 11:39:40
6152,ita.1,2026-04-25,Hellas Verona,Lecce,Coral,2.62,3.1,2.8,,,2026-07-27 11:39:40
6153,ita.1,2026-04-25,Hellas Verona,Lecce,Ladbrokes,2.62,3.0,2.8,,,2026-07-27 11:39:40
6154,ita.1,2026-04-26,Fiorentina,Sassuolo,B365,1.91,3.3,4.33,1.88,1.98,2026-07-27 11:39:40
6155,ita.1,2026-04-26,Fiorentina,Sassuolo,Betway,1.93,3.4,4.1,,,2026-07-27 11:39:40
6156,ita.1,2026-04-26,Fiorentina,Sassuolo,Coral,1.91,3.4,4.0,,,2026-07-27 11:39:40
6157,ita.1,2026-04-26,Fiorentina,Sassuolo,Ladbrokes,1.91,3.4,4.0,,,2026-07-27 11:39:40
6158,ita.1,2026-04-26,Genoa,Como,B365,4.5,3.8,1.75,2.0,1.8,2026-07-27 11:39:40
6159,ita.1,2026-04-26,Genoa,Como,Betway,4.5,3.6,1.78,,,2026-07-27 11:39:40
6160,ita.1,2026-04-26,Genoa,Como,Coral,4.5,3.6,1.8,,,2026-07-27 11:39:40
6161,ita.1,2026-04-26,Genoa,Como,Ladbrokes,4.4,3.6,1.8,,,2026-07-27 11:39:40
6162,ita.1,2026-04-26,Torino,Inter Milan,B365,7.5,5.0,1.4,1.67,2.2,2026-07-27 11:39:40
6163,ita.1,2026-04-26,Torino,Inter Milan,Betway,6.75,4.8,1.43,,,2026-07-27 11:39:40
6164,ita.1,2026-04-26,AC Milan,Juventus,B365,3.1,3.1,2.45,1.98,1.88,2026-07-27 11:39:40
6165,ita.1,2026-04-26,AC Milan,Juventus,Betway,2.9,3.2,2.5,,,2026-07-27 11:39:40
6166,ita.1,2026-04-26,AC Milan,Juventus,Coral,2.9,3.2,2.5,,,2026-07-27 11:39:40
6167,ita.1,2026-04-26,AC Milan,Juventus,Ladbrokes,2.9,3.2,2.5,,,2026-07-27 11:39:40
6168,ita.1,2026-04-27,Cagliari,Atalanta,B365,4.5,3.6,1.8,1.91,1.91,2026-07-27 11:39:40
6169,ita.1,2026-04-27,Cagliari,Atalanta,Betway,4.75,3.6,1.75,,,2026-07-27 11:39:40
6170,ita.1,2026-04-27,Cagliari,Atalanta,Ladbrokes,4.6,3.6,1.75,,,2026-07-27 11:39:40
6171,ita.1,2026-04-27,Lazio,Udinese,B365,1.95,3.3,4.2,2.2,1.67,2026-07-27 11:39:40
6172,ita.1,2026-04-27,Lazio,Udinese,Betway,2.0,3.3,3.8,,,2026-07-27 11:39:40
6173,ita.1,2026-04-27,Lazio,Udinese,Ladbrokes,2.0,3.3,3.8,,,2026-07-27 11:39:40
6174,ita.1,2026-05-01,Pisa,Lecce,B365,3.5,3.0,2.3,2.63,1.5,2026-07-27 11:39:40
6175,ita.1,2026-05-01,Pisa,Lecce,Betway,3.5,2.95,2.3,,,2026-07-27 11:39:40
6176,ita.1,2026-05-01,Pisa,Lecce,Coral,3.5,3.0,2.3,,,2026-07-27 11:39:40
6177,ita.1,2026-05-01,Pisa,Lecce,Ladbrokes,3.5,2.9,2.3,,,2026-07-27 11:39:40
6178,ita.1,2026-05-02,Udinese,Torino,B365,2.3,3.2,3.3,2.1,1.73,2026-07-27 11:39:40
6179,ita.1,2026-05-02,Udinese,Torino,Betway,2.3,3.25,3.1,,,2026-07-27 11:39:40
6180,ita.1,2026-05-02,Udinese,Torino,Coral,2.3,3.25,3.2,,,2026-07-27 11:39:40
6181,ita.1,2026-05-02,Udinese,Torino,Ladbrokes,2.3,3.25,3.1,,,2026-07-27 11:39:40
6182,ita.1,2026-05-02,Como,Napoli,B365,2.25,3.3,3.3,2.2,1.67,2026-07-27 11:39:40
6183,ita.1,2026-05-02,Como,Napoli,Betway,2.25,3.3,3.2,,,2026-07-27 11:39:40
6184,ita.1,2026-05-02,Como,Napoli,Ladbrokes,2.25,3.3,3.1,,,2026-07-27 11:39:40
6185,ita.1,2026-05-02,Atalanta,Genoa,B365,1.57,4.1,5.75,1.8,2.0,2026-07-27 11:39:40
6186,ita.1,2026-05-02,Atalanta,Genoa,Betway,1.62,4.0,5.25,,,2026-07-27 11:39:40
6187,ita.1,2026-05-02,Atalanta,Genoa,Coral,1.61,4.0,5.25,,,2026-07-27 11:39:40
6188,ita.1,2026-05-02,Atalanta,Genoa,Ladbrokes,1.61,3.9,5.25,,,2026-07-27 11:39:40
6189,ita.1,2026-05-03,Bologna,Cagliari,B365,1.8,3.5,4.75,2.1,1.73,2026-07-27 11:39:40
6190,ita.1,2026-05-03,Bologna,Cagliari,Betway,1.8,3.5,4.5,,,2026-07-27 11:39:40
6191,ita.1,2026-05-03,Bologna,Cagliari,Coral,1.8,3.5,4.5,,,2026-07-27 11:39:40
6192,ita.1,2026-05-03,Bologna,Cagliari,Ladbrokes,1.8,3.5,4.5,,,2026-07-27 11:39:40
6193,ita.1,2026-05-03,Sassuolo,AC Milan,B365,4.5,4.1,1.73,1.73,2.1,2026-07-27 11:39:40
6194,ita.1,2026-05-03,Sassuolo,AC Milan,Betway,4.4,4.1,1.7,,,2026-07-27 11:39:40
6195,ita.1,2026-05-03,Sassuolo,AC Milan,Coral,4.4,4.2,1.7,,,2026-07-27 11:39:40
6196,ita.1,2026-05-03,Sassuolo,AC Milan,Ladbrokes,4.4,4.0,1.7,,,2026-07-27 11:39:40
6197,ita.1,2026-05-03,Juventus,Hellas Verona,B365,1.22,6.5,12.0,1.67,2.2,2026-07-27 11:39:40
6198,ita.1,2026-05-03,Juventus,Hellas Verona,Betway,1.24,6.25,12.0,,,2026-07-27 11:39:40
6199,ita.1,2026-05-03,Juventus,Hellas Verona,Coral,1.25,6.0,12.0,,,2026-07-27 11:39:40
6200,ita.1,2026-05-03,Juventus,Hellas Verona,Ladbrokes,1.25,6.0,12.0,,,2026-07-27 11:39:40
6201,ita.1,2026-05-03,Inter Milan,Parma,B365,1.22,6.0,13.0,1.5,2.63,2026-07-27 11:39:40
6202,ita.1,2026-05-03,Inter Milan,Parma,Betway,1.24,6.5,11.5,,,2026-07-27 11:39:40
6203,ita.1,2026-05-03,Inter Milan,Parma,Coral,1.25,6.5,11.0,,,2026-07-27 11:39:40
6204,ita.1,2026-05-03,Inter Milan,Parma,Ladbrokes,1.22,6.5,11.0,,,2026-07-27 11:39:40
6205,ita.1,2026-05-04,Cremonese,Lazio,B365,2.9,3.25,2.5,2.1,1.73,2026-07-27 11:39:40
6206,ita.1,2026-05-04,Cremonese,Lazio,Betway,2.9,3.25,2.45,,,2026-07-27 11:39:40
6207,ita.1,2026-05-04,Cremonese,Lazio,Ladbrokes,2.87,3.2,2.45,,,2026-07-27 11:39:40
6208,ita.1,2026-05-04,AS Roma,Fiorentina,B365,1.62,4.2,5.0,1.9,1.95,2026-07-27 11:39:40
6209,ita.1,2026-05-04,AS Roma,Fiorentina,Betway,1.65,4.0,5.0,,,2026-07-27 11:39:40
6210,ita.1,2026-05-04,AS Roma,Fiorentina,Ladbrokes,1.65,4.0,5.0,,,2026-07-27 11:39:40
6211,ita.1,2026-05-08,Torino,Sassuolo,B365,2.6,3.2,2.8,1.91,1.91,2026-07-27 11:39:40
6212,ita.1,2026-05-08,Torino,Sassuolo,Betway,2.5,3.25,2.85,,,2026-07-27 11:39:40
6213,ita.1,2026-05-08,Torino,Sassuolo,Coral,2.5,3.3,2.87,,,2026-07-27 11:39:40
6214,ita.1,2026-05-08,Torino,Sassuolo,Ladbrokes,2.5,3.25,2.8,,,2026-07-27 11:39:40
6215,ita.1,2026-05-09,Cagliari,Udinese,B365,2.5,3.2,2.9,2.2,1.67,2026-07-27 11:39:40
6216,ita.1,2026-05-09,Cagliari,Udinese,Betway,2.55,3.1,2.85,,,2026-07-27 11:39:40
6217,ita.1,2026-05-09,Lazio,Inter Milan,B365,4.5,3.7,1.8,1.8,2.0,2026-07-27 11:39:40
6218,ita.1,2026-05-09,Lazio,Inter Milan,Betway,4.4,3.75,1.77,,,2026-07-27 11:39:40
6219,ita.1,2026-05-09,Lazio,Inter Milan,Coral,4.4,3.8,1.75,,,2026-07-27 11:39:40
6220,ita.1,2026-05-09,Lazio,Inter Milan,Ladbrokes,4.33,3.75,1.75,,,2026-07-27 11:39:40
6221,ita.1,2026-05-09,Lecce,Juventus,B365,6.25,4.5,1.45,1.73,2.1,2026-07-27 11:39:40
6222,ita.1,2026-05-09,Lecce,Juventus,Betway,6.5,4.5,1.47,,,2026-07-27 11:39:40
6223,ita.1,2026-05-09,Lecce,Juventus,Coral,6.5,4.5,1.48,,,2026-07-27 11:39:40
6224,ita.1,2026-05-09,Lecce,Juventus,Ladbrokes,6.5,4.5,1.48,,,2026-07-27 11:39:40
6225,ita.1,2026-05-10,Hellas Verona,Como,B365,8.0,4.75,1.38,1.93,1.93,2026-07-27 11:39:40
6226,ita.1,2026-05-10,Hellas Verona,Como,Betway,8.0,4.8,1.38,,,2026-07-27 11:39:40
6227,ita.1,2026-05-10,Hellas Verona,Como,Coral,8.0,4.8,1.4,,,2026-07-27 11:39:40
6228,ita.1,2026-05-10,Hellas Verona,Como,Ladbrokes,8.0,4.8,1.36,,,2026-07-27 11:39:40
6229,ita.1,2026-05-10,Cremonese,Pisa,B365,1.7,3.75,5.0,2.1,1.73,2026-07-27 11:39:40
6230,ita.1,2026-05-10,Cremonese,Pisa,Betway,1.72,3.6,5.0,,,2026-07-27 11:39:40
6231,ita.1,2026-05-10,Cremonese,Pisa,Coral,1.73,3.6,5.0,,,2026-07-27 11:39:40
6232,ita.1,2026-05-10,Cremonese,Pisa,Ladbrokes,1.73,3.6,5.0,,,2026-07-27 11:39:40
6233,ita.1,2026-05-10,Fiorentina,Genoa,B365,2.1,3.4,3.6,2.1,1.73,2026-07-27 11:39:40
6234,ita.1,2026-05-10,Fiorentina,Genoa,Betway,2.05,3.3,3.75,,,2026-07-27 11:39:40
6235,ita.1,2026-05-10,Fiorentina,Genoa,Coral,2.05,3.3,3.75,,,2026-07-27 11:39:40
6236,ita.1,2026-05-10,Fiorentina,Genoa,Ladbrokes,2.05,3.3,3.7,,,2026-07-27 11:39:40
6237,ita.1,2026-05-10,Parma,AS Roma,B365,6.25,4.1,1.53,2.0,1.8,2026-07-27 11:39:40
6238,ita.1,2026-05-10,Parma,AS Roma,Betway,6.0,4.0,1.57,,,2026-07-27 11:39:40
6239,ita.1,2026-05-10,Parma,AS Roma,Coral,6.0,4.0,1.57,,,2026-07-27 11:39:40
6240,ita.1,2026-05-10,Parma,AS Roma,Ladbrokes,6.0,4.0,1.55,,,2026-07-27 11:39:40
6241,ita.1,2026-05-10,AC Milan,Atalanta,B365,2.1,3.3,3.5,1.85,2.0,2026-07-27 11:39:40
6242,ita.1,2026-05-10,AC Milan,Atalanta,Betway,2.1,3.4,3.5,,,2026-07-27 11:39:40
6243,ita.1,2026-05-10,AC Milan,Atalanta,Coral,2.1,3.4,3.6,,,2026-07-27 11:39:40
6244,ita.1,2026-05-10,AC Milan,Atalanta,Ladbrokes,2.05,3.4,3.5,,,2026-07-27 11:39:40
6245,ita.1,2026-05-11,Napoli,Bologna,B365,1.53,4.2,6.0,1.98,1.88,2026-07-27 11:39:40
6246,ita.1,2026-05-11,Napoli,Bologna,Betway,1.57,4.0,6.0,,,2026-07-27 11:39:40
6247,ita.1,2026-05-11,Napoli,Bologna,Coral,1.57,4.0,6.0,,,2026-07-27 11:39:40
6248,ita.1,2026-05-11,Napoli,Bologna,Ladbrokes,1.55,4.0,5.75,,,2026-07-27 11:39:40
6249,ita.1,2026-05-17,Como,Parma,B365,1.25,5.25,12.0,1.67,2.2,2026-07-27 11:39:40
6250,ita.1,2026-05-17,Como,Parma,Betway,1.28,5.75,10.0,,,2026-07-27 11:39:40
6251,ita.1,2026-05-17,Como,Parma,Coral,1.28,5.75,10.0,,,2026-07-27 11:39:40
6252,ita.1,2026-05-17,Como,Parma,Ladbrokes,1.28,5.75,10.0,,,2026-07-27 11:39:40
6253,ita.1,2026-05-17,Genoa,AC Milan,B365,4.5,3.7,1.7,1.98,1.88,2026-07-27 11:39:40
6254,ita.1,2026-05-17,Genoa,AC Milan,Betway,4.8,3.75,1.72,,,2026-07-27 11:39:40
6255,ita.1,2026-05-17,Genoa,AC Milan,Coral,4.8,3.75,1.73,,,2026-07-27 11:39:40
6256,ita.1,2026-05-17,Genoa,AC Milan,Ladbrokes,4.8,3.7,1.73,,,2026-07-27 11:39:40
6257,ita.1,2026-05-17,Juventus,Fiorentina,B365,1.33,5.0,8.5,1.62,2.3,2026-07-27 11:39:40
6258,ita.1,2026-05-17,Juventus,Fiorentina,Betway,1.35,5.5,7.75,,,2026-07-27 11:39:40
6259,ita.1,2026-05-17,Juventus,Fiorentina,Coral,1.35,5.25,7.5,,,2026-07-27 11:39:40
6260,ita.1,2026-05-17,Juventus,Fiorentina,Ladbrokes,1.35,5.25,7.5,,,2026-07-27 11:39:40
6261,ita.1,2026-05-17,Pisa,Napoli,B365,9.0,4.5,1.36,1.8,2.0,2026-07-27 11:39:40
6262,ita.1,2026-05-17,Pisa,Napoli,Betway,7.5,4.8,1.4,,,2026-07-27 11:39:40
6263,ita.1,2026-05-17,Pisa,Napoli,Coral,7.5,4.8,1.4,,,2026-07-27 11:39:40
6264,ita.1,2026-05-17,Pisa,Napoli,Ladbrokes,7.5,4.8,1.4,,,2026-07-27 11:39:40
6265,ita.1,2026-05-17,AS Roma,Lazio,B365,1.53,4.0,5.75,1.93,1.93,2026-07-27 11:39:40
6266,ita.1,2026-05-17,AS Roma,Lazio,Betway,1.57,4.1,5.75,,,2026-07-27 11:39:40
6267,ita.1,2026-05-17,AS Roma,Lazio,Coral,1.57,4.2,5.75,,,2026-07-27 11:39:40
6268,ita.1,2026-05-17,AS Roma,Lazio,Ladbrokes,1.55,4.0,5.75,,,2026-07-27 11:39:40
6269,ita.1,2026-05-17,Inter Milan,Hellas Verona,B365,1.2,8.0,9.0,1.5,2.63,2026-07-27 11:39:40
6270,ita.1,2026-05-17,Inter Milan,Hellas Verona,Betway,1.21,7.0,12.0,,,2026-07-27 11:39:40
6271,ita.1,2026-05-17,Inter Milan,Hellas Verona,Ladbrokes,1.2,7.0,12.0,,,2026-07-27 11:39:40
6272,ita.1,2026-05-17,Atalanta,Bologna,B365,1.62,4.2,4.75,1.67,2.2,2026-07-27 11:39:40
6273,ita.1,2026-05-17,Atalanta,Bologna,Betway,1.66,4.2,4.6,,,2026-07-27 11:39:40
6274,ita.1,2026-05-17,Atalanta,Bologna,Ladbrokes,1.67,4.2,4.5,,,2026-07-27 11:39:40
6275,ita.1,2026-05-17,Cagliari,Torino,B365,2.3,3.1,3.2,2.2,1.67,2026-07-27 11:39:40
6276,ita.1,2026-05-17,Cagliari,Torino,Betway,2.45,3.1,3.0,,,2026-07-27 11:39:40
6277,ita.1,2026-05-17,Cagliari,Torino,Coral,2.45,3.1,3.0,,,2026-07-27 11:39:40
6278,ita.1,2026-05-17,Cagliari,Torino,Ladbrokes,2.45,3.1,3.0,,,2026-07-27 11:39:40
6279,ita.1,2026-05-17,Sassuolo,Lecce,B365,2.7,3.2,2.63,2.0,1.8,2026-07-27 11:39:40
6280,ita.1,2026-05-17,Sassuolo,Lecce,Betway,2.8,3.2,2.55,,,2026-07-27 11:39:40
6281,ita.1,2026-05-17,Sassuolo,Lecce,Coral,2.8,3.2,2.6,,,2026-07-27 11:39:40
6282,ita.1,2026-05-17,Sassuolo,Lecce,Ladbrokes,2.8,3.2,2.5,,,2026-07-27 11:39:40
6283,ita.1,2026-05-17,Udinese,Cremonese,B365,2.3,3.3,3.0,2.1,1.73,2026-07-27 11:39:40
6284,ita.1,2026-05-17,Udinese,Cremonese,Betway,2.35,3.3,3.0,,,2026-07-27 11:39:40
6285,ita.1,2026-05-17,Udinese,Cremonese,Coral,2.3,3.3,3.0,,,2026-07-27 11:39:40
6286,ita.1,2026-05-17,Udinese,Cremonese,Ladbrokes,2.3,3.3,3.0,,,2026-07-27 11:39:40
6287,ita.1,2026-05-22,Fiorentina,Atalanta,B365,2.7,3.5,2.55,1.67,2.2,2026-07-27 11:39:40
6288,ita.1,2026-05-22,Fiorentina,Atalanta,Betway,2.65,3.4,2.55,,,2026-07-27 11:39:40
6289,ita.1,2026-05-22,Fiorentina,Atalanta,Coral,2.7,3.4,2.6,,,2026-07-27 11:39:40
6290,ita.1,2026-05-22,Fiorentina,Atalanta,Ladbrokes,2.62,3.4,2.5,,,2026-07-27 11:39:40
6291,ita.1,2026-05-23,Bologna,Inter Milan,B365,3.1,3.6,2.2,1.57,2.38,2026-07-27 11:39:40
6292,ita.1,2026-05-23,Bologna,Inter Milan,Betway,3.0,3.75,2.2,,,2026-07-27 11:39:40
6293,ita.1,2026-05-23,Bologna,Inter Milan,Coral,3.0,3.75,2.2,,,2026-07-27 11:39:40
6294,ita.1,2026-05-23,Bologna,Inter Milan,Ladbrokes,3.0,3.75,2.2,,,2026-07-27 11:39:40
6295,ita.1,2026-05-23,Lazio,Pisa,B365,1.55,4.2,6.0,1.8,2.0,2026-07-27 11:39:40
6296,ita.1,2026-05-23,Lazio,Pisa,Betway,1.55,4.33,5.5,,,2026-07-27 11:39:40
6297,ita.1,2026-05-23,Lazio,Pisa,Coral,1.55,4.33,5.5,,,2026-07-27 11:39:40
6298,ita.1,2026-05-23,Lazio,Pisa,Ladbrokes,1.53,4.33,5.5,,,2026-07-27 11:39:40
6299,ita.1,2026-05-24,Parma,Sassuolo,B365,2.7,3.4,2.63,1.9,1.95,2026-07-27 11:39:40
6300,ita.1,2026-05-24,Parma,Sassuolo,Betway,2.65,3.4,2.6,,,2026-07-27 11:39:40
6301,ita.1,2026-05-24,Parma,Sassuolo,Coral,2.5,3.2,2.45,,,2026-07-27 11:39:40
6302,ita.1,2026-05-24,Parma,Sassuolo,Ladbrokes,2.5,3.2,2.45,,,2026-07-27 11:39:40
6303,ita.1,2026-05-24,Napoli,Udinese,B365,1.48,4.0,8.0,1.9,1.95,2026-07-27 11:39:40
6304,ita.1,2026-05-24,Napoli,Udinese,Betway,1.5,4.2,6.75,,,2026-07-27 11:39:40
6305,ita.1,2026-05-24,Napoli,Udinese,Ladbrokes,1.5,4.2,6.5,,,2026-07-27 11:39:40
6306,ita.1,2026-05-24,Cremonese,Como,B365,5.25,4.33,1.57,1.67,2.2,2026-07-27 11:39:40
6307,ita.1,2026-05-24,Cremonese,Como,Betway,5.25,4.1,1.6,,,2026-07-27 11:39:40
6308,ita.1,2026-05-24,Cremonese,Como,Ladbrokes,5.25,4.0,1.6,,,2026-07-27 11:39:40
6309,ita.1,2026-05-24,Lecce,Genoa,B365,1.75,3.5,5.0,2.3,1.62,2026-07-27 11:39:40
6310,ita.1,2026-05-24,Lecce,Genoa,Betway,1.77,3.4,5.0,,,2026-07-27 11:39:40
6311,ita.1,2026-05-24,Lecce,Genoa,Ladbrokes,1.75,3.4,5.0,,,2026-07-27 11:39:40
6312,ita.1,2026-05-24,AC Milan,Cagliari,B365,1.29,5.5,11.0,1.67,2.2,2026-07-27 11:39:40
6313,ita.1,2026-05-24,AC Milan,Cagliari,Betway,1.29,5.75,10.0,,,2026-07-27 11:39:40
6314,ita.1,2026-05-24,AC Milan,Cagliari,Ladbrokes,1.28,5.75,10.0,,,2026-07-27 11:39:40
6315,ita.1,2026-05-24,Torino,Juventus,B365,7.5,4.5,1.42,1.73,2.1,2026-07-27 11:39:40
6316,ita.1,2026-05-24,Torino,Juventus,Betway,7.0,4.75,1.43,,,2026-07-27 11:39:40
6317,ita.1,2026-05-24,Torino,Juventus,Ladbrokes,7.0,4.6,1.44,,,2026-07-27 11:39:40
6318,ita.1,2026-05-24,Hellas Verona,AS Roma,B365,10.0,5.5,1.3,1.8,2.0,2026-07-27 11:39:40
6319,ita.1,2026-05-24,Hellas Verona,AS Roma,Betway,9.0,5.0,1.34,,,2026-07-27 11:39:40
6320,ita.1,2026-05-24,Hellas Verona,AS Roma,Coral,9.0,5.0,1.35,,,2026-07-27 11:39:40
6321,ita.1,2026-05-24,Hellas Verona,AS Roma,Ladbrokes,9.0,5.0,1.33,,,2026-07-27 11:39:40
6322,ger.1,2025-08-22,Bayern Munich,RB Leipzig,B365,1.22,7.0,9.0,1.25,4.0,2026-07-27 11:39:40
6323,ger.1,2025-08-22,Bayern Munich,RB Leipzig,Pinnacle,1.23,7.43,10.85,1.32,3.33,2026-07-27 11:39:40
6324,ger.1,2025-08-22,Bayern Munich,RB Leipzig,Betway,1.23,7.0,10.5,,,2026-07-27 11:39:40
6325,ger.1,2025-08-22,Bayern Munich,RB Leipzig,Coral,1.22,7.0,10.0,,,2026-07-27 11:39:40
6326,ger.1,2025-08-22,Bayern Munich,RB Leipzig,Ladbrokes,1.22,7.0,10.0,,,2026-07-27 11:39:40
6327,ger.1,2025-08-23,Ein Frankfurt,Werder Bremen,B365,1.7,4.1,4.5,1.57,2.38,2026-07-27 11:39:40
6328,ger.1,2025-08-23,Ein Frankfurt,Werder Bremen,Pinnacle,1.7,4.26,4.68,1.57,2.5,2026-07-27 11:39:40
6329,ger.1,2025-08-23,Ein Frankfurt,Werder Bremen,Betway,1.71,4.0,4.5,,,2026-07-27 11:39:40
6330,ger.1,2025-08-23,Ein Frankfurt,Werder Bremen,Coral,1.7,4.0,4.5,,,2026-07-27 11:39:40
6331,ger.1,2025-08-23,Ein Frankfurt,Werder Bremen,Ladbrokes,1.7,4.0,4.4,,,2026-07-27 11:39:40
6332,ger.1,2025-08-23,Freiburg,Augsburg,B365,1.85,3.6,4.33,1.93,1.93,2026-07-27 11:39:40
6333,ger.1,2025-08-23,Freiburg,Augsburg,Pinnacle,1.87,3.71,4.33,1.96,1.93,2026-07-27 11:39:40
6334,ger.1,2025-08-23,Freiburg,Augsburg,Betway,1.8,3.7,4.33,,,2026-07-27 11:39:40
6335,ger.1,2025-08-23,Freiburg,Augsburg,Coral,1.8,3.7,4.33,,,2026-07-27 11:39:40
6336,ger.1,2025-08-23,Freiburg,Augsburg,Ladbrokes,1.8,3.7,4.2,,,2026-07-27 11:39:40
6337,ger.1,2025-08-23,Heidenheim,Wolfsburg,B365,3.2,3.5,2.2,1.67,2.2,2026-07-27 11:39:40
6338,ger.1,2025-08-23,Heidenheim,Wolfsburg,Pinnacle,3.19,3.59,2.26,1.71,2.23,2026-07-27 11:39:40
6339,ger.1,2025-08-23,Heidenheim,Wolfsburg,Betway,3.0,3.6,2.25,,,2026-07-27 11:39:40
6340,ger.1,2025-08-23,Heidenheim,Wolfsburg,Coral,3.0,3.6,2.25,,,2026-07-27 11:39:40
6341,ger.1,2025-08-23,Heidenheim,Wolfsburg,Ladbrokes,3.0,3.5,2.2,,,2026-07-27 11:39:40
6342,ger.1,2025-08-23,Bayer Leverkusen,Hoffenheim,B365,1.53,4.75,5.25,1.5,2.63,2026-07-27 11:39:40
6343,ger.1,2025-08-23,Bayer Leverkusen,Hoffenheim,Pinnacle,1.56,4.74,5.46,1.5,2.68,2026-07-27 11:39:40
6344,ger.1,2025-08-23,Bayer Leverkusen,Hoffenheim,Betway,1.51,4.6,5.75,,,2026-07-27 11:39:40
6345,ger.1,2025-08-23,Bayer Leverkusen,Hoffenheim,Coral,1.5,4.6,5.75,,,2026-07-27 11:39:40
6346,ger.1,2025-08-23,Bayer Leverkusen,Hoffenheim,Ladbrokes,1.5,4.6,5.5,,,2026-07-27 11:39:40
6347,ger.1,2025-08-23,Union Berlin,Stuttgart,B365,3.4,3.7,2.05,1.67,2.2,2026-07-27 11:39:40
6348,ger.1,2025-08-23,Union Berlin,Stuttgart,Pinnacle,3.56,3.69,2.07,1.7,2.25,2026-07-27 11:39:40
6349,ger.1,2025-08-23,Union Berlin,Stuttgart,Betway,3.25,3.6,2.1,,,2026-07-27 11:39:40
6350,ger.1,2025-08-23,Union Berlin,Stuttgart,Coral,3.25,3.7,2.1,,,2026-07-27 11:39:40
6351,ger.1,2025-08-23,Union Berlin,Stuttgart,Ladbrokes,3.25,3.6,2.1,,,2026-07-27 11:39:40
6352,ger.1,2025-08-23,St Pauli,Borussia Dortmund,B365,4.5,3.9,1.75,1.83,2.03,2026-07-27 11:39:40
6353,ger.1,2025-08-23,St Pauli,Borussia Dortmund,Pinnacle,4.82,3.79,1.77,1.87,2.02,2026-07-27 11:39:40
6354,ger.1,2025-08-23,St Pauli,Borussia Dortmund,Betway,4.5,3.9,1.73,,,2026-07-27 11:39:40
6355,ger.1,2025-08-23,St Pauli,Borussia Dortmund,Coral,4.5,3.9,1.75,,,2026-07-27 11:39:40
